1,24.04285
2,23.654947
3,23.456133
4,22.627722
5,21.792189
6,20.416567
7,20.684885
8,22.37216
9,23.301664
10,23.96942
11,23.431742
12,23.270374
13,23.342428
14,23.441246
15,23.358978
16,22.264973
17,20.98895
18,19.833967
19,19.38513
20,21.279171
21,22.797009
22,22.390333
23,23.177658
24,23.444113
25,23.712072
26,23.34088
27,23.348522
28,22.576761
29,21.296036
30,20.533646
31,20.883863
32,21.911072
33,23.086977
34,24.323074
35,23.415277
36,23.36263
37,23.736021
38,24.016426
39,23.165495
40,22.351036
41,21.224112
42,19.745146
43,19.615396
44,21.045286
45,22.007845
46,21.974747
47,22.59867
48,23.065247
49,23.443604
50,23.827446
51,22.72838
52,22.13569
53,21.143356
54,20.982412
55,20.054384
56,21.264595
57,22.182219
58,22.996222
59,23.126747
60,23.603441
61,23.87841
62,23.628412
63,23.301624
64,22.434235
65,21.332743
66,20.796963
67,20.473288
68,20.861633
69,21.730007
70,22.81988
71,23.016249
72,23.330706
73,23.522188
74,23.529919
75,23.06861
76,22.515793
77,22.033041
78,20.012623
79,20.205738
80,21.277891
81,22.240381
82,22.9866
83,22.799194
84,23.387012
85,23.548777
86,23.433361
87,22.937258
88,21.589432
89,20.216782
90,20.09649
91,20.527206
92,21.118944
93,21.458918
94,22.6649
95,23.464693
96,23.42513
97,23.897425
98,24.252287
99,23.867275
100,23.042244
101,22.174017
102,20.94715
103,20.637333
104,21.152914
105,22.738098
106,22.648523
107,23.593494
108,23.464722
109,23.753492
110,23.974892
111,23.533566
112,23.05341
113,21.751772
114,20.818457
115,20.227974
116,21.077269
117,22.033928
118,22.643684
119,22.636759
120,23.687756
121,23.700706
122,23.476967
123,23.269852
124,21.983425
125,20.792952
126,19.695532
127,20.333664
128,20.622528
129,21.900192
130,21.922697
131,22.792164
132,23.548504
133,23.66356
134,23.613228
135,23.37084
136,22.111061
137,21.947441
138,21.365723
139,20.588354
140,21.041584
141,22.253252
142,22.898964
143,23.333042
144,23.61541
145,24.514542
146,24.483562
147,23.939573
148,23.177711
149,21.515446
150,21.150936
151,20.225845
152,20.707443
153,21.586433
154,22.444344
155,22.701878
156,23.13371
157,23.606312
158,23.372461
159,23.012201
160,22.182661
161,21.267212
162,20.01984
163,20.148144
164,20.701248
165,21.475735
166,22.185368
167,22.92737
168,22.922184
169,23.508436
170,23.70269
171,23.372944
172,22.360939
173,21.104559
174,20.555817
175,19.290422
176,20.8513
177,21.623451
178,22.303745
179,22.734592
180,23.32885
181,23.496561
182,23.273012
183,22.861055
184,22.149977
185,21.12697
186,20.134739
187,20.174894
188,20.778276
189,21.382826
190,22.328457
191,22.918764
192,23.575447
193,23.808935
194,23.833853
195,23.750557
196,22.558655
197,21.179752
198,20.757727
199,21.116991
200,21.276823
201,22.225782
202,22.877434
203,23.346659
204,23.526138
205,23.817253
206,24.03086
207,23.680353
208,22.445211
209,21.330965
210,20.320518
211,20.946186
212,20.512506
213,21.776814
214,22.804459
215,23.27007
216,23.46033
217,23.683521
218,23.931843
219,23.236998
220,22.262466
221,21.542814
222,20.089962
223,20.452799
224,21.716396
225,21.445498
226,23.005941
227,22.997065
228,23.566238
229,23.795254
230,24.029684
231,24.094551
232,23.178446
233,22.190601
234,20.783371
235,20.427275
236,21.239422
237,21.490067
238,22.705614
239,22.796043
240,23.695637
241,23.76883
242,23.996687
243,23.754095
244,22.72913
245,22.232088
246,20.247215
247,19.821766
248,21.240585
249,21.599096
250,22.34809
251,23.296593
252,23.64552
253,23.520817
254,23.723274
255,23.460316
256,22.521852
257,21.485434
258,20.977463
259,20.838858
260,21.464064
261,22.066048
262,22.707386
263,23.38853
264,23.707853
265,24.502274
266,24.456888
267,24.091387
268,23.265144
269,22.40047
270,20.428717
271,20.66013
272,21.026543
273,21.576206
274,22.581045
275,23.048918
276,23.662313
277,23.914425
278,24.134203
279,23.620914
280,22.232258
281,21.85729
282,20.364475
283,20.435535
284,20.427517
285,21.450018
286,22.998135
287,22.964989
288,23.202564
289,23.458689
290,23.757652
291,23.668644
292,22.622797
293,21.62561
294,20.241589
295,19.973593
296,20.773397
297,21.675434
298,22.67067
299,23.196182
300,23.343033
301,23.940966
302,23.777866
303,23.261145
304,23.069632
305,22.010258
306,20.78021
307,20.196991
308,21.312244
309,21.566841
310,22.354362
311,23.219484
312,23.764973
313,24.066116
314,24.199696
315,23.80829
316,23.303194
317,21.396984
318,20.785858
319,21.583563
320,21.223612
321,22.123882
322,23.230347
323,23.727118
324,23.972355
325,24.381847
326,24.056862
327,24.240036
328,22.900988
329,21.242144
330,20.08494
331,19.713907
332,21.382471
333,22.112919
334,22.688656
335,23.219198
336,23.564575
337,23.743385
338,24.020039
339,23.356194
340,22.741371
341,21.104174
342,20.713852
343,19.895082
344,21.285011
345,21.643917
346,22.49354
347,23.263092
348,23.665668
349,24.100992
350,23.825098
351,23.842934
352,23.340843
353,21.608286
354,20.538485
355,19.845167
356,21.367538
357,21.442703
358,23.267015
359,23.824945
360,23.795467
361,23.792305
362,24.05871
363,23.774439
364,22.935432
365,22.092356
366,21.035034
367,20.30759
368,20.995981
369,22.03547
370,22.520666
371,23.124224
372,23.977217
373,23.9593
374,23.876461
375,23.796215
376,22.985048
377,22.240911
378,21.410599
379,19.719769
380,20.703178
381,21.46895
382,22.678942
383,22.827799
384,23.444576
385,23.939663
386,23.654919
387,23.850754
388,23.191486
389,21.842678
390,20.86195
391,20.34733
392,20.887424
393,21.846571
394,22.989725
395,23.606344
396,23.939114
397,23.953598
398,23.962084
399,23.510279
400,22.704165
401,22.223963
402,20.94007
403,20.455685
404,21.227055
405,22.576704
406,23.057571
407,23.535316
408,24.324877
409,24.246405
410,23.929293
411,23.872507
412,22.765003
413,21.616825
414,20.97334
415,21.074554
416,21.76037
417,22.513607
418,22.956657
419,23.296381
420,23.879408
421,23.981651
422,24.0211
423,23.698118
424,22.891815
425,21.671991
426,20.013056
427,20.02232
428,21.55327
429,21.868696
430,22.866802
431,23.24374
432,23.935547
433,24.104862
434,23.829634
435,23.41556
436,22.763803
437,21.688873
438,20.961222
439,21.146671
440,21.474487
441,23.010868
442,23.564907
443,23.998482
444,24.45596
445,24.826984
446,24.840458
447,24.39634
448,23.643524
449,22.085182
450,21.019754
451,21.331099
452,21.806273
453,22.260927
454,23.17914
455,23.189304
456,23.88853
457,23.823988
458,24.14055
459,23.76324
460,22.43624
461,21.328825
462,20.654953
463,20.284338
464,21.163437
465,22.47868
466,22.692333
467,22.905367
468,23.694704
469,23.98888
470,23.73112
471,23.360468
472,22.860428
473,21.4889
474,20.930027
475,19.612476
476,21.281815
477,21.762215
478,23.212006
479,23.12583
480,23.699373
481,23.915396
482,24.338966
483,23.952875
484,23.21328
485,21.702372
486,20.655258
487,20.876646
488,21.967655
489,22.164661
490,23.13951
491,23.688269
492,23.83264
493,24.134941
494,23.965744
495,24.35095
496,23.295042
497,22.437515
498,20.975752
499,20.699026
500,22.028254
501,22.303484
502,23.895086
503,23.851704
504,24.115644
505,24.57681
506,24.5159
507,23.927929
508,23.020948
509,21.948805
510,21.552204
511,20.783455
512,21.050797
513,22.226948
514,23.337622
515,23.728725
516,24.069178
517,24.177422
518,23.829466
519,23.878925
520,23.427998
521,21.187904
522,20.885284
523,20.523796
524,21.346136
525,22.699482
526,23.205904
527,23.621723
528,24.092339
529,24.564169
530,24.295158
531,24.076403
532,23.157303
533,22.2455
534,21.83771
535,20.799822
536,22.122986
537,21.962524
538,23.3301
539,23.75809
540,23.694109
541,24.457455
542,24.409466
543,23.992456
544,22.913235
545,21.099625
546,21.133554
547,21.445774
548,21.80049
549,22.346512
550,23.45197
551,23.507048
552,24.260162
553,24.635794
554,24.422367
555,24.140032
556,23.465645
557,21.382034
558,20.976046
559,20.400537
560,20.943138
561,22.765884
562,23.426834
563,23.54385
564,23.887821
565,23.947414
566,23.910334
567,23.527021
568,22.805319
569,21.406317
570,20.333885
571,21.23823
572,21.877842
573,22.183207
574,23.345612
575,23.866678
576,23.884766
577,23.991022
