1,23.407987
2,23.4080503333333
3,21.365697
4,19.4429673333333
5,17.2228163333333
6,15.4763666666667
7,15.0019076666667
8,17.2522
9,18.0521643333333
10,19.9497603333333
11,20.2719013333333
12,21.7995273333333
13,22.0763826666667
14,21.764168
15,22.1518276666667
16,19.268542
17,15.6541036666667
18,13.8187151666667
19,12.5932743333333
20,14.2855453333333
21,16.523224
22,16.5618513333333
23,19.872538
24,21.311478
25,23.179273
26,22.5192206666667
27,22.4384766666667
28,20.0022806666667
29,16.8487193333333
30,14.6482036666667
31,15.507683
32,15.8688353333333
33,18.5795313333333
34,18.4157103333333
35,19.882108
36,20.7010676666667
37,21.8755393333333
38,22.3437246666667
39,21.810908
40,19.7456586666667
41,17.214826
42,13.4825106666667
43,12.460808
44,15.1678771666667
45,16.8253376666667
46,17.591001
47,18.6961693333333
48,20.7401936666667
49,22.3552473333333
50,23.3578896666667
51,20.0918273333333
52,19.3392816666667
53,15.9373905
54,16.0420453333333
55,13.381673
56,15.8842113333333
57,16.5148216666667
58,18.4063696666667
59,19.9601976666667
60,21.8265786666667
61,22.8976443333333
62,22.4524943333333
63,21.793846
64,19.633301
65,17.0096766666667
66,16.0584233333333
67,15.0160266666667
68,13.833888
69,15.3960216666667
70,17.2781906666667
71,19.6143523333333
72,21.313853
73,22.077286
74,22.168584
75,21.11043
76,19.7108893333333
77,18.7070236666667
78,14.4664686666667
79,15.1385855
80,16.9632873333333
81,17.4320373333333
82,20.2946803333333
83,20.0270486666667
84,21.4215316666667
85,22.6914443333333
86,22.5087816666667
87,21.8792573333333
88,17.0774411666667
89,14.562673
90,14.6727726666667
91,14.9473876666667
92,15.6962203333333
93,16.1924996666667
94,18.21639
95,21.624148
96,22.1964543333333
97,22.6900503333333
98,23.4852473333333
99,22.0680616666667
100,19.58181
101,17.5903013333333
102,15.511439
103,14.6552936666667
104,14.8597793333333
105,16.9789733333333
106,16.881429
107,20.2096046666667
108,21.255488
109,23.0185826666667
110,23.5981163333333
111,22.698517
112,20.5399883333333
113,17.9998296666667
114,15.996943
115,14.9950256666667
116,15.3175433333333
117,16.828064
118,18.1429443333333
119,18.9369893333333
120,22.1805063333333
121,23.668625
122,23.7379913333333
123,22.2005893333333
124,18.584073
125,15.619723
126,13.4933013333333
127,14.7569505
128,15.4949923333333
129,17.82443
130,18.2010473333333
131,19.984929
132,22.2054366666667
133,23.033663
134,22.42146
135,22.0857546666667
136,18.8020096666667
137,18.5727896666667
138,17.6654763333333
139,14.5935516666667
140,15.4033206666667
141,16.7877195
142,17.8707883333333
143,19.961802
144,21.8823806666667
145,23.7663806666667
146,24.3245063333333
147,22.0688933333333
148,21.7447613333333
149,17.354215
150,16.3159786666667
151,15.2233048333333
152,13.9196293333333
153,15.6184746666667
154,18.1182913333333
155,19.0882696666667
156,21.9709443333333
157,23.3625003333333
158,23.3867596666667
159,22.2946063333333
160,19.3724366666667
161,17.6874946666667
162,14.0128043333333
163,15.8445766666667
164,15.3394646666667
165,16.4273886666667
166,17.832123
167,19.7518793333333
168,20.9467976666667
169,22.4052706666667
170,23.3342946666667
171,22.412242
172,19.4314343333333
173,16.9601873333333
174,15.3592353333333
175,13.36631
176,16.414444
177,17.175509
178,17.9316533333333
179,19.7828853333333
180,22.0315223333333
181,23.3545583333333
182,22.6469473333333
183,21.6131973333333
184,18.7935666666667
185,16.8485085
186,14.355718
187,14.3575946666667
188,14.6404316666667
189,15.8098423333333
190,17.766106
191,20.2098616666667
192,22.5222753333333
193,23.519483
194,24.9206033333333
195,22.8505376666667
196,19.3493043333333
197,17.369581
198,15.8087536666667
199,17.6262636666667
200,16.128077
201,18.4200236666667
202,19.9548183333333
203,20.5864973333333
204,21.8298213333333
205,23.4356463333333
206,23.0780816666667
207,22.8260496666667
208,18.8433506666667
209,15.8635406666667
210,14.8717423333333
211,16.1205516666667
212,14.8557791666667
213,17.125786
214,19.7956873333333
215,20.4714456666667
216,22.1530836666667
217,21.674581
218,23.3651526666667
219,20.81471
220,18.6616743333333
221,15.778117
222,13.5930023333333
223,13.8164493333333
224,16.6682513333333
225,15.993268
226,19.1768036666667
227,19.2866463333333
228,21.9297003333333
229,22.4845253333333
230,23.376897
231,24.2219086666667
232,21.1691666666667
233,18.5589143333333
234,14.563573
235,14.265836
236,15.3073046666667
237,14.7039466666667
238,18.2545446666667
239,19.921799
240,22.437744
241,23.1382676666667
242,24.1212033333333
243,22.0041633333333
244,19.6839903333333
245,19.2294106666667
246,14.3251393333333
247,14.196119
248,15.9941663333333
249,16.929446
250,17.3000003333333
251,21.006699
252,21.2026516666667
253,22.1460393333333
254,23.3466036666667
255,22.127261
256,19.6870143333333
257,17.0522433333333
258,16.286799
259,15.3177743333333
260,16.565506
261,17.6399583333333
262,18.286064
263,19.843201
264,21.644249
265,23.7478863333333
266,23.2757136666667
267,21.3432566666667
268,19.8953193333333
269,17.9349133333333
270,13.5506693333333
271,14.6035996666667
272,15.4875513333333
273,14.99204
