1961-01-01    -0.0865019585253463    -0.273012502859449    0.1865105443341027
1961-02-01    -0.5019045460829439    -0.273012502859449    0.22889204322349488
1961-03-01    0.0895509585253435    -0.273012502859449    0.3625634613847925
1961-04-01    -0.2582306036866448    -0.273012502859449    0.014781899172804203
1961-05-01    -0.3083973801843243    -0.29237687858755324    0.016020501596771042
1961-06-01    -0.7550986612903188    -0.5283702025092164    0.22672845878110237
1961-07-01    -0.0323221705069158    -0.3069721378732698    0.27464996736635405
1961-08-01    0.697489940092165    0.6178466594907845    0.07964328060138048
1961-09-01    1.2504927534562178    0.9034816450668209    0.34701110838939686
1961-10-01    0.5190299815668133    0.5528518047165836    0.033821823149770225
1961-11-01    -0.3258333018433106    -0.2047990159930848    0.1210342858502258
1961-12-01    -1.0985128248847928    -0.7225650539423917    0.37594777094240117
1962-01-01    -0.8199788156682004    -0.8463945984930831    0.02641578282488266
1962-02-01    -0.7340579746543732    -0.7386783280368651    0.004620353382491893
1962-03-01    -0.7126201843318007    -0.7300656424746539    0.017445458142853143
1962-04-01    -0.7897741751152019    -0.7636831852165896    0.02609098989861225
1962-05-01    -0.7074588087557565    -0.7927437692350215    0.08528496047926504
1962-06-01    -0.8931196612903172    -0.7926138158847875    0.10050584540552965
1962-07-01    -0.5862883133640615    -0.6209664684838714    0.03467815511980987
1962-08-01    0.4970720829493125    -0.5450415952995425    1.042113678248855
1962-09-01    0.699656467741935    -0.11939810396313587    0.8190545717050709
1962-10-01    0.1102055529953922    -0.021568356373272188    0.1317739093686644
1962-11-01    -0.2971090161290348    -0.18307728738709675    0.11403172874193804
1962-12-01    -0.0702423963133647    -0.15431016207833992    0.08406776576497522
1963-01-01    -0.3326056728110593    -0.2818605423317958    0.05074513047926349
1963-02-01    -0.6599709746543709    -0.33703312155760434    0.3229378530967666
1963-03-01    -0.6203806129032294    -0.6279371966175161    0.007556583714286691
1963-04-01    -0.7330263179723531    -0.6644165167188987    0.0686098012534544
1963-05-01    -0.775710237327182    -0.5861577598294933    0.18955247749768878
1963-06-01    -0.2826620898617484    -0.5529652473179724    0.27030315745622396
1963-07-01    0.2232939723502269    0.3632703396267338    0.13997636727650686
1963-08-01    0.7042902258064565    0.9264655812949354    0.2221753554884789
1963-09-01    1.5057566105990825    1.3109858586889356    0.19477075191014692
1963-10-01    2.051571124423962    1.5804554167672773    0.47111570765668453
1963-11-01    0.3463704124423934    0.7989365016751157    0.45256608923272224
1963-12-01    -0.5314635391704989    0.5296743462096746    1.0611378853801736
1964-01-01    -0.0538993870967807    0.1821531682419396    0.23605255533872033
1964-02-01    0.2923248824884865    -0.006742906536861664    0.29906778902534814
1964-03-01    -0.1235626129032319    -0.07154154444469554    0.05202106845853635
1964-04-01    -0.5528260322580643    -0.6139815854354781    0.061155553177413835
1964-05-01    -0.9680713801843268    -0.8259132185138148    0.14215816167051198
1964-06-01    -0.9952560898617476    -0.8615452954723483    0.13371079438939937
1964-07-01    -0.4905803133640631    -0.6266886729976962    0.13610835963363305
1964-08-01    -0.2608877741935487    -0.4339713363709701    0.17308356217742138
1964-09-01    -0.2027068179723521    -0.29590006355530063    0.09319324558294853
1964-10-01    -0.9573905898617524    -0.2526342871774199    0.7047563026843324
1964-11-01    -0.2836374447004601    -0.285281854071426    0.0016444093709658825
1964-12-01    -0.3481169677419267    -0.30958333965667695    0.03853362808524974
1965-01-01    -0.0882996728110612    -0.17320782090552844    0.08490814809446724
1965-02-01    -0.1731468317972293    -0.21492348000690695    0.041776648209677636
1965-03-01    -0.8409983271889416    -0.2805330679239571    0.5604652592649846
1965-04-01    -0.7916454608294927    -0.6368210235783377    0.15482443725115502
1965-05-01    -0.8407959516128969    -0.7340739551405504    0.10672199647234648
1965-06-01    -0.6226182327188887    -0.6356467368502249    0.01302850413133616
1965-07-01    -0.6575510276497738    -0.6219976149654415    0.03555341268433232
1965-08-01    -0.4977633456221149    -0.4713525313433131    0.026410814278801764
1965-09-01    0.0975023248848003    -0.11861146007142293    0.21611378495622324
1965-10-01    0.1778081244239615    -0.07109912946773718    0.24890725389169865
1965-11-01    -0.2225431589861735    -0.14124024709446806    0.08130291189170544
1965-12-01    0.0013643179723494    -0.08195983744930896    0.08332415542165836
1966-01-01    -0.2204032442396375    -0.15966562631106193    0.06073761792857557
1966-02-01    0.0872275967741984    -0.031364848587555935    0.11859244536175434
1966-03-01    -0.1507861843317997    -0.07384851555529759    0.0769376687765021
1966-04-01    -0.4676244608294979    -0.5673208143963119    0.099696353566814
1966-05-01    -0.7155579516129009    -0.6410773840967705    0.07448056751613041
1966-06-01    -0.7245826612903166    -0.6156140845022997    0.10896857678801686
1966-07-01    -0.328576741935489    -0.4250481433087563    0.09647140137326726
1966-08-01    -0.3109197741935432    -0.3343633993225763    0.023443625129033085
1966-09-01    -0.4019908179723437    -0.3285102049285683    0.0734806130437754
1966-10-01    0.0713291244239613    -0.14120536738479197    0.21253449180875328
1966-11-01    -0.5785193018433148    -0.48178031201151544    0.09673898983179935
1966-12-01    -0.6729468248847859    -0.6393217436336303    0.0336250812511556
1967-01-01    -0.7129071013824912    -0.6226126714792587    0.09029442990323255
1967-02-01    -0.4468632603686551    -0.49079159855759447    0.043928338188939375
1967-03-01    -0.4234424700460799    -0.43787093757602946    0.014428467529949585
1967-04-01    -0.4306751751152085    -0.43240359228110226    0.0017284171658937808
1967-05-01    -0.4036119516128948    -0.430638330377874    0.02702637876497921
1967-06-01    -0.6340282327188866    -0.5651926817557565    0.0688355509631301
