1961-01-01    -0.47466637813619883
1961-02-01    -0.834440801075278
1961-03-01    -0.3826951272401402
1961-04-01    -0.5568540035842275
1961-05-01    -0.43041001971326764
1961-06-01    -0.3368345376344166
1961-07-01    -0.29151615053764246
1961-08-01    -0.3502236057347652
1961-09-01    -0.09122773297490738
1961-10-01    -0.23086236021504902
1961-11-01    -0.018708824372765775
1961-12-01    -0.32123537813620473
1962-01-01    0.16288306630824678
1962-02-01    -0.2635196899641663
1962-03-01    -0.1653650161290301
1962-04-01    -0.2673262258064568
1962-05-01    -0.29217046415771364
1962-06-01    -0.4002356487455252
1962-07-01    -0.11282437275986723
1962-08-01    -0.09662771684587312
1962-09-01    -0.024435732974907864
1962-10-01    0.1828295286738424
1962-11-01    -0.06429426881721056
1962-12-01    -0.3085484892473147
1963-01-01    -0.3074616003584225
1963-02-01    -0.4776334677419456
1963-03-01    -0.6737260161290308
1963-04-01    -0.3847330035842269
1963-05-01    -0.5376366863799298
1963-06-01    -0.22344909318996997
1963-07-01    -0.15072759498208654
1963-08-01    0.03740706093189772
1963-09-01    0.029621711469530965
1963-10-01    0.03049519534051015
1963-11-01    0.2101876200716788
1963-12-01    -0.3467676003584259
1964-01-01    -0.47118393369175493
1964-02-01    -0.5213106899641602
1964-03-01    -0.6344846827957014
1964-04-01    -1.0911693369175701
1964-05-01    -0.8887849086021582
1964-06-01    -0.710116093189967
1964-07-01    -0.33884115053763963
1964-08-01    -0.531149161290319
1964-09-01    -0.7822492885304619
1964-10-01    -0.49466380465948845
1964-11-01    -0.36761804659498765
1964-12-01    -0.17367937813620316
1965-01-01    -0.6813137114695316
1965-02-01    -0.18323724551971665
1965-03-01    -0.4694771272401397
1965-04-01    -0.69057333691757
1965-05-01    -0.4283997974910463
1965-06-01    -0.5537527598566321
1965-07-01    -0.21202592831541978
1965-08-01    -0.23815893906810004
1965-09-01    -0.291664844086025
1965-10-01    -0.003158026881713738
1965-11-01    0.16737473118278956
1965-12-01    -0.13787060035842558
1966-01-01    -0.10732371146952602
1966-02-01    -0.7219729121863878
1966-03-01    -0.5303232383512544
1966-04-01    -0.29079389247312193
1966-05-01    -0.3305436863799365
1966-06-01    -0.3195954265233034
1966-07-01    -0.1534654838709706
1966-08-01    -0.12317727240142773
1966-09-01    -0.3321355107526891
1966-10-01    -0.1758248046594879
1966-11-01    -0.2772792688172103
1966-12-01    -0.22808571146953582
1967-01-01    -0.29719737813619673
1967-02-01    -0.715674689964164
1967-03-01    -0.8529785716845879
1967-04-01    -0.7530862258064488
1967-05-01    -0.7150025752688265
1967-06-01    -0.38051898207886126
1967-07-01    -0.5146731505376394
1967-08-01    -0.6437284946236517
1967-09-01    -0.5547592885304695
1967-10-01    -0.7451606935483781
1967-11-01    -0.6261154910394318
1967-12-01    -0.6553824892473159
1968-01-01    -0.7767843781361954
1968-02-01    -0.6045705788530533
1968-03-01    -1.2419436827957
1968-04-01    -0.6344908924731207
1968-05-01    -1.0808631308243797
1968-06-01    -0.8517602043010832
1968-07-01    -0.6091175949820844
1968-08-01    -0.42003782795698896
1968-09-01    -0.5911616218637938
1968-10-01    -0.1993768046594937
1968-11-01    -0.3475417132616556
1968-12-01    -0.494975155913977
1969-01-01    -0.18327593369175332
1969-02-01    0.23992886559139137
1969-03-01    0.09726065053763833
1969-04-01    0.06531544086021057
1969-05-01    0.03626575806451271
1969-06-01    0.012126240143366829
1969-07-01    -0.1453705949820865
1969-08-01    -0.14520671684586972
1969-09-01    -0.1943686218638021
1969-10-01    -0.26991991577060404
1969-11-01    -0.16996071326165563
1969-12-01    -0.03915448924731635
1970-01-01    0.037059955197136674
1970-02-01    -0.05769302329749593
1970-03-01    -0.382862238351251
1970-04-01    -0.2142058924731174
1970-05-01    -0.19411113082438192
1970-06-01    -0.11800920430108164
1970-07-01    -0.37610559498208573
1970-08-01    -0.41571505017920884
1970-09-01    -0.24388339964157169
1970-10-01    -0.07749958243727306
1970-11-01    -0.346381157706098
1970-12-01    -0.15098360035842617
1971-01-01    -0.22932371146952946
1971-02-01    -0.300245801075274
1971-03-01    -0.32009234946236376
1971-04-01    -0.38522389247312105
1971-05-01    -0.7054816863799367
1971-06-01    -0.29660053763442207
1971-07-01    -0.38061615053764086
1971-08-01    -0.5095307168458802
1971-09-01    -0.5204498440860199
1971-10-01    -0.6677814713261583
1971-11-01    -0.44868171326165296
1971-12-01    -0.3662241559139794
1972-01-01    -0.32215404480286125
1972-02-01    -0.2519289121863899
1972-03-01    -0.09944268279570068
1972-04-01    -0.20206944802868065
1972-05-01    -0.3021910197132698
1972-06-01    -0.09680353763441829
1972-07-01    0.13522240501792027
1972-08-01    0.03249383870968714
1972-09-01    0.03918548924731624
1972-10-01    0.23464608422939293
1972-11-01    0.39520628673835034
1972-12-01    -0.12562282258064528
1973-01-01    -0.00341148924730561
1973-02-01    0.12716731003582993
1973-03-01    0.3669257616487478
1973-04-01    -0.10977733691756697
1973-05-01    0.039548091397840324
1973-06-01    0.09526057347669692
1973-07-01    0.15026673835124882
1973-08-01    0.19224139426523834
1973-09-01    0.008386489247317996
1973-10-01    0.04223352867383312
1973-11-01    0.11899584229390214
1973-12-01    -0.36097771146953406
1974-01-01    -0.6676333781361983
1974-02-01    -0.8478381344086081
1974-03-01    -0.8065242383512512
1974-04-01    -0.7825796702509003
1974-05-01    -0.8284894641577161
1974-06-01    -0.4238383154121941
1974-07-01    -0.69954015053764
1974-08-01    -0.30623605017921207
1974-09-01    -0.5427523996415786
1974-10-01    -0.24033036021505083
1974-11-01    -0.3851924910394331
