,data,temp
0,1961-01-01,-0.47466637813619883
1,1961-02-01,-0.834440801075278
2,1961-03-01,-0.3826951272401402
3,1961-04-01,-0.5568540035842275
4,1961-05-01,-0.43041001971326764
5,1961-06-01,-0.3368345376344166
6,1961-07-01,-0.29151615053764246
7,1961-08-01,-0.3502236057347652
8,1961-09-01,-0.09122773297490738
9,1961-10-01,-0.23086236021504902
10,1961-11-01,-0.018708824372765775
11,1961-12-01,-0.32123537813620473
12,1962-01-01,0.16288306630824678
13,1962-02-01,-0.2635196899641663
14,1962-03-01,-0.1653650161290301
15,1962-04-01,-0.2673262258064568
16,1962-05-01,-0.29217046415771364
17,1962-06-01,-0.4002356487455252
18,1962-07-01,-0.11282437275986723
19,1962-08-01,-0.09662771684587312
20,1962-09-01,-0.024435732974907864
21,1962-10-01,0.1828295286738424
22,1962-11-01,-0.06429426881721056
23,1962-12-01,-0.3085484892473147
24,1963-01-01,-0.3074616003584225
25,1963-02-01,-0.4776334677419456
26,1963-03-01,-0.6737260161290308
27,1963-04-01,-0.3847330035842269
28,1963-05-01,-0.5376366863799298
29,1963-06-01,-0.22344909318996997
30,1963-07-01,-0.15072759498208654
31,1963-08-01,0.03740706093189772
32,1963-09-01,0.029621711469530965
33,1963-10-01,0.03049519534051015
34,1963-11-01,0.2101876200716788
35,1963-12-01,-0.3467676003584259
36,1964-01-01,-0.47118393369175493
37,1964-02-01,-0.5213106899641602
38,1964-03-01,-0.6344846827957014
39,1964-04-01,-1.0911693369175701
40,1964-05-01,-0.8887849086021582
41,1964-06-01,-0.710116093189967
42,1964-07-01,-0.33884115053763963
43,1964-08-01,-0.531149161290319
44,1964-09-01,-0.7822492885304619
45,1964-10-01,-0.49466380465948845
46,1964-11-01,-0.36761804659498765
47,1964-12-01,-0.17367937813620316
48,1965-01-01,-0.6813137114695316
49,1965-02-01,-0.18323724551971665
50,1965-03-01,-0.4694771272401397
51,1965-04-01,-0.69057333691757
52,1965-05-01,-0.4283997974910463
53,1965-06-01,-0.5537527598566321
54,1965-07-01,-0.21202592831541978
55,1965-08-01,-0.23815893906810004
56,1965-09-01,-0.291664844086025
57,1965-10-01,-0.003158026881713738
58,1965-11-01,0.16737473118278956
59,1965-12-01,-0.13787060035842558
60,1966-01-01,-0.10732371146952602
61,1966-02-01,-0.7219729121863878
62,1966-03-01,-0.5303232383512544
63,1966-04-01,-0.29079389247312193
64,1966-05-01,-0.3305436863799365
65,1966-06-01,-0.3195954265233034
66,1966-07-01,-0.1534654838709706
67,1966-08-01,-0.12317727240142773
68,1966-09-01,-0.3321355107526891
69,1966-10-01,-0.1758248046594879
70,1966-11-01,-0.2772792688172103
71,1966-12-01,-0.22808571146953582
72,1967-01-01,-0.29719737813619673
73,1967-02-01,-0.715674689964164
74,1967-03-01,-0.8529785716845879
75,1967-04-01,-0.7530862258064488
76,1967-05-01,-0.7150025752688265
77,1967-06-01,-0.38051898207886126
78,1967-07-01,-0.5146731505376394
79,1967-08-01,-0.6437284946236517
80,1967-09-01,-0.5547592885304695
81,1967-10-01,-0.7451606935483781
82,1967-11-01,-0.6261154910394318
83,1967-12-01,-0.6553824892473159
84,1968-01-01,-0.7767843781361954
85,1968-02-01,-0.6045705788530533
86,1968-03-01,-1.2419436827957
87,1968-04-01,-0.6344908924731207
88,1968-05-01,-1.0808631308243797
89,1968-06-01,-0.8517602043010832
90,1968-07-01,-0.6091175949820844
91,1968-08-01,-0.42003782795698896
92,1968-09-01,-0.5911616218637938
93,1968-10-01,-0.1993768046594937
94,1968-11-01,-0.3475417132616556
95,1968-12-01,-0.494975155913977
96,1969-01-01,-0.18327593369175332
97,1969-02-01,0.23992886559139137
98,1969-03-01,0.09726065053763833
99,1969-04-01,0.06531544086021057
100,1969-05-01,0.03626575806451271
101,1969-06-01,0.012126240143366829
102,1969-07-01,-0.1453705949820865
103,1969-08-01,-0.14520671684586972
104,1969-09-01,-0.1943686218638021
105,1969-10-01,-0.26991991577060404
106,1969-11-01,-0.16996071326165563
107,1969-12-01,-0.03915448924731635
108,1970-01-01,0.037059955197136674
109,1970-02-01,-0.05769302329749593
110,1970-03-01,-0.382862238351251
111,1970-04-01,-0.2142058924731174
112,1970-05-01,-0.19411113082438192
113,1970-06-01,-0.11800920430108164
114,1970-07-01,-0.37610559498208573
115,1970-08-01,-0.41571505017920884
116,1970-09-01,-0.24388339964157169
117,1970-10-01,-0.07749958243727306
118,1970-11-01,-0.346381157706098
119,1970-12-01,-0.15098360035842617
120,1971-01-01,-0.22932371146952946
121,1971-02-01,-0.300245801075274
122,1971-03-01,-0.32009234946236376
123,1971-04-01,-0.38522389247312105
124,1971-05-01,-0.7054816863799367
125,1971-06-01,-0.29660053763442207
126,1971-07-01,-0.38061615053764086
127,1971-08-01,-0.5095307168458802
128,1971-09-01,-0.5204498440860199
129,1971-10-01,-0.6677814713261583
130,1971-11-01,-0.44868171326165296
131,1971-12-01,-0.3662241559139794
132,1972-01-01,-0.32215404480286125
133,1972-02-01,-0.2519289121863899
134,1972-03-01,-0.09944268279570068
135,1972-04-01,-0.20206944802868065
136,1972-05-01,-0.3021910197132698
137,1972-06-01,-0.09680353763441829
138,1972-07-01,0.13522240501792027
139,1972-08-01,0.03249383870968714
140,1972-09-01,0.03918548924731624
141,1972-10-01,0.23464608422939293
142,1972-11-01,0.39520628673835034
143,1972-12-01,-0.12562282258064528
144,1973-01-01,-0.00341148924730561
145,1973-02-01,0.12716731003582993
146,1973-03-01,0.3669257616487478
147,1973-04-01,-0.10977733691756697
