temp,Temp_1,Temp_2,Temp_3,co2,ch4,n2o
-0.474666378136199,-0.834440801075278,-0.38269512724014,-0.556854003584228,316.91,1.2009,0.2899
-0.834440801075278,-0.38269512724014,-0.556854003584228,-0.430410019713268,316.970833333333,1.20236666666667,0.289925
-0.38269512724014,-0.556854003584228,-0.430410019713268,-0.336834537634417,317.031666666667,1.20383333333333,0.28995
-0.556854003584228,-0.430410019713268,-0.336834537634417,-0.291516150537642,317.0925,1.2053,0.289975
-0.430410019713268,-0.336834537634417,-0.291516150537642,-0.350223605734765,317.153333333333,1.20676666666667,0.29
-0.336834537634417,-0.291516150537642,-0.350223605734765,-0.0912277329749074,317.214166666667,1.20823333333333,0.290025
-0.291516150537642,-0.350223605734765,-0.0912277329749074,-0.230862360215049,317275,1.2097,0.29005
-0.350223605734765,-0.0912277329749074,-0.230862360215049,-0.0187088243727658,317.335833333333,1.21116666666667,0.290075
-0.0912277329749074,-0.230862360215049,-0.0187088243727658,-0.321235378136205,317.396666666667,1.21263333333333,0.2901
-0.230862360215049,-0.0187088243727658,-0.321235378136205,0.162883066308247,317.4575,1.2141,0.290125
-0.0187088243727658,-0.321235378136205,0.162883066308247,-0.263519689964166,317.518333333333,1.21556666666667,0.29015
-0.321235378136205,0.162883066308247,-0.263519689964166,-0.16536501612903,317.579166666667,1.21703333333333,0.290175
0.162883066308247,-0.263519689964166,-0.16536501612903,-0.267326225806457,317.64,1.2185,0.2902
-0.263519689964166,-0.16536501612903,-0.267326225806457,-0.292170464157714,317.7075,1.21951416666667,0.290225
-0.16536501612903,-0.267326225806457,-0.292170464157714,-0.400235648745525,317775,1.22052833333333,0.29025
-0.267326225806457,-0.292170464157714,-0.400235648745525,-0.112824372759867,317.8425,1.2215425,0.290275
-0.292170464157714,-0.400235648745525,-0.112824372759867,-0.0966277168458731,317.91,1.22255666666667,0.2903
-0.400235648745525,-0.112824372759867,-0.0966277168458731,-0.0244357329749079,317.9775,1.22357083333333,0.290325
-0.112824372759867,-0.0966277168458731,-0.0244357329749079,0.182829528673842,318045,1.224585,0.29035
-0.0966277168458731,-0.0244357329749079,0.182829528673842,-0.0642942688172106,318.1125,1.22559916666667,0.290375
-0.0244357329749079,0.182829528673842,-0.0642942688172106,-0.308548489247315,318.18,1.22661333333333,0.2904
0.182829528673842,-0.0642942688172106,-0.308548489247315,-0.307461600358423,318.2475,1.2276275,0.290425
-0.0642942688172106,-0.308548489247315,-0.307461600358423,-0.477633467741946,318315,1.22864166666667,0.29045
-0.308548489247315,-0.307461600358423,-0.477633467741946,-0.673726016129031,318.3825,1.22965583333333,0.290475
-0.307461600358423,-0.477633467741946,-0.673726016129031,-0.384733003584227,318.45,1.23067,0.2905
-0.477633467741946,-0.673726016129031,-0.384733003584227,-0.53763668637993,318495,1.23231833333333,0.290533333333333
-0.673726016129031,-0.384733003584227,-0.53763668637993,-0.22344909318997,318.54,1.23396666666667,0.290566666666667
-0.384733003584227,-0.53763668637993,-0.22344909318997,-0.150727594982087,318585,1.235615,0.2906
-0.53763668637993,-0.22344909318997,-0.150727594982087,0.0374070609318977,318.63,1.23726333333333,0.290633333333333
-0.22344909318997,-0.150727594982087,0.0374070609318977,0.029621711469531,318675,1.23891166666667,0.290666666666667
-0.150727594982087,0.0374070609318977,0.029621711469531,0.0304951953405101,318.72,1.24056,0.2907
0.0374070609318977,0.029621711469531,0.0304951953405101,0.210187620071679,318765,1.24220833333333,0.290733333333333
0.029621711469531,0.0304951953405101,0.210187620071679,-0.346767600358426,318.81,1.24385666666667,0.290766666666667
0.0304951953405101,0.210187620071679,-0.346767600358426,-0.471183933691755,318855,1.245505,0.2908
0.210187620071679,-0.346767600358426,-0.471183933691755,-0.52131068996416,318.9,1.24715333333333,0.290833333333333
-0.346767600358426,-0.471183933691755,-0.52131068996416,-0.634484682795701,318945,1.24880166666667,0.290866666666667
-0.471183933691755,-0.52131068996416,-0.634484682795701,-1.09116933691757,318.99,1.25045,0.2909
-0.52131068996416,-0.634484682795701,-1.09116933691757,-0.888784908602158,319.0425,1.25127083333333,0.290925
-0.634484682795701,-1.09116933691757,-0.888784908602158,-0.710116093189967,319095,1.25209166666667,0.29095
-1.09116933691757,-0.888784908602158,-0.710116093189967,-0.33884115053764,319.1475,1.2529125,0.290975
-0.888784908602158,-0.710116093189967,-0.33884115053764,-0.531149161290319,319.2,1.25373333333333,291
-0.710116093189967,-0.33884115053764,-0.531149161290319,-0.782249288530462,319.2525,1.25455416666667,0.291025
-0.33884115053764,-0.531149161290319,-0.782249288530462,-0.494663804659488,319305,1.255375,0.29105
-0.531149161290319,-0.782249288530462,-0.494663804659488,-0.367618046594988,319.3575,1.25619583333333,0.291075
-0.782249288530462,-0.494663804659488,-0.367618046594988,-0.173679378136203,319.41,1.25701666666667,0.2911
-0.494663804659488,-0.367618046594988,-0.173679378136203,-0.681313711469532,319.4625,1.2578375,0.291125
-0.367618046594988,-0.173679378136203,-0.681313711469532,-0.183237245519717,319515,1.25865833333333,0.29115
-0.173679378136203,-0.681313711469532,-0.183237245519717,-0.46947712724014,319.5675,1.25947916666667,0.291175
-0.681313711469532,-0.183237245519717,-0.46947712724014,-0.69057333691757,319.62,1.2603,0.2912
-0.183237245519717,-0.46947712724014,-0.69057333691757,-0.428399797491046,319655,1.26038333333333,0.291216666666667
-0.46947712724014,-0.69057333691757,-0.428399797491046,-0.553752759856632,319.69,1.26046666666667,0.291233333333333
-0.69057333691757,-0.428399797491046,-0.553752759856632,-0.21202592831542,319725,1.26055,0.29125
