temp,Temp_1,Temp_2,Temp_3
-0.474666378136199,-0.834440801075278,-0.38269512724014,-0.556854003584228
-0.834440801075278,-0.38269512724014,-0.556854003584228,-0.430410019713268
-0.38269512724014,-0.556854003584228,-0.430410019713268,-0.336834537634417
-0.556854003584228,-0.430410019713268,-0.336834537634417,-0.291516150537642
-0.430410019713268,-0.336834537634417,-0.291516150537642,-0.350223605734765
-0.336834537634417,-0.291516150537642,-0.350223605734765,-0.0912277329749074
-0.291516150537642,-0.350223605734765,-0.0912277329749074,-0.230862360215049
-0.350223605734765,-0.0912277329749074,-0.230862360215049,-0.0187088243727658
-0.0912277329749074,-0.230862360215049,-0.0187088243727658,-0.321235378136205
-0.230862360215049,-0.0187088243727658,-0.321235378136205,0.162883066308247
-0.0187088243727658,-0.321235378136205,0.162883066308247,-0.263519689964166
-0.321235378136205,0.162883066308247,-0.263519689964166,-0.16536501612903
0.162883066308247,-0.263519689964166,-0.16536501612903,-0.267326225806457
-0.263519689964166,-0.16536501612903,-0.267326225806457,-0.292170464157714
-0.16536501612903,-0.267326225806457,-0.292170464157714,-0.400235648745525
-0.267326225806457,-0.292170464157714,-0.400235648745525,-0.112824372759867
-0.292170464157714,-0.400235648745525,-0.112824372759867,-0.0966277168458731
-0.400235648745525,-0.112824372759867,-0.0966277168458731,-0.0244357329749079
-0.112824372759867,-0.0966277168458731,-0.0244357329749079,0.182829528673842
-0.0966277168458731,-0.0244357329749079,0.182829528673842,-0.0642942688172106
-0.0244357329749079,0.182829528673842,-0.0642942688172106,-0.308548489247315
0.182829528673842,-0.0642942688172106,-0.308548489247315,-0.307461600358423
-0.0642942688172106,-0.308548489247315,-0.307461600358423,-0.477633467741946
-0.308548489247315,-0.307461600358423,-0.477633467741946,-0.673726016129031
-0.307461600358423,-0.477633467741946,-0.673726016129031,-0.384733003584227
-0.477633467741946,-0.673726016129031,-0.384733003584227,-0.53763668637993
-0.673726016129031,-0.384733003584227,-0.53763668637993,-0.22344909318997
-0.384733003584227,-0.53763668637993,-0.22344909318997,-0.150727594982087
-0.53763668637993,-0.22344909318997,-0.150727594982087,0.0374070609318977
-0.22344909318997,-0.150727594982087,0.0374070609318977,0.029621711469531
-0.150727594982087,0.0374070609318977,0.029621711469531,0.0304951953405101
0.0374070609318977,0.029621711469531,0.0304951953405101,0.210187620071679
0.029621711469531,0.0304951953405101,0.210187620071679,-0.346767600358426
0.0304951953405101,0.210187620071679,-0.346767600358426,-0.471183933691755
0.210187620071679,-0.346767600358426,-0.471183933691755,-0.52131068996416
-0.346767600358426,-0.471183933691755,-0.52131068996416,-0.634484682795701
-0.471183933691755,-0.52131068996416,-0.634484682795701,-1.09116933691757
-0.52131068996416,-0.634484682795701,-1.09116933691757,-0.888784908602158
-0.634484682795701,-1.09116933691757,-0.888784908602158,-0.710116093189967
-1.09116933691757,-0.888784908602158,-0.710116093189967,-0.33884115053764
-0.888784908602158,-0.710116093189967,-0.33884115053764,-0.531149161290319
-0.710116093189967,-0.33884115053764,-0.531149161290319,-0.782249288530462
-0.33884115053764,-0.531149161290319,-0.782249288530462,-0.494663804659488
-0.531149161290319,-0.782249288530462,-0.494663804659488,-0.367618046594988
-0.782249288530462,-0.494663804659488,-0.367618046594988,-0.173679378136203
-0.494663804659488,-0.367618046594988,-0.173679378136203,-0.681313711469532
-0.367618046594988,-0.173679378136203,-0.681313711469532,-0.183237245519717
-0.173679378136203,-0.681313711469532,-0.183237245519717,-0.46947712724014
-0.681313711469532,-0.183237245519717,-0.46947712724014,-0.69057333691757
-0.183237245519717,-0.46947712724014,-0.69057333691757,-0.428399797491046
-0.46947712724014,-0.69057333691757,-0.428399797491046,-0.553752759856632
-0.69057333691757,-0.428399797491046,-0.553752759856632,-0.21202592831542
-0.428399797491046,-0.553752759856632,-0.21202592831542,-0.2381589390681
-0.553752759856632,-0.21202592831542,-0.2381589390681,-0.291664844086025
-0.21202592831542,-0.2381589390681,-0.291664844086025,-0.00315802688171374
-0.2381589390681,-0.291664844086025,-0.00315802688171374,0.16737473118279
-0.291664844086025,-0.00315802688171374,0.16737473118279,-0.137870600358426
-0.00315802688171374,0.16737473118279,-0.137870600358426,-0.107323711469526
0.16737473118279,-0.137870600358426,-0.107323711469526,-0.721972912186388
-0.137870600358426,-0.107323711469526,-0.721972912186388,-0.530323238351254
-0.107323711469526,-0.721972912186388,-0.530323238351254,-0.290793892473122
-0.721972912186388,-0.530323238351254,-0.290793892473122,-0.330543686379936
-0.530323238351254,-0.290793892473122,-0.330543686379936,-0.319595426523303
-0.290793892473122,-0.330543686379936,-0.319595426523303,-0.153465483870971
-0.330543686379936,-0.319595426523303,-0.153465483870971,-0.123177272401428
-0.319595426523303,-0.153465483870971,-0.123177272401428,-0.332135510752689
-0.153465483870971,-0.123177272401428,-0.332135510752689,-0.175824804659488
-0.123177272401428,-0.332135510752689,-0.175824804659488,-0.27727926881721
-0.332135510752689,-0.175824804659488,-0.27727926881721,-0.228085711469536
-0.175824804659488,-0.27727926881721,-0.228085711469536,-0.297197378136197
-0.27727926881721,-0.228085711469536,-0.297197378136197,-0.715674689964164
-0.228085711469536,-0.297197378136197,-0.715674689964164,-0.852978571684588
-0.297197378136197,-0.715674689964164,-0.852978571684588,-0.753086225806449
-0.715674689964164,-0.852978571684588,-0.753086225806449,-0.715002575268827
-0.852978571684588,-0.753086225806449,-0.715002575268827,-0.380518982078861
-0.753086225806449,-0.715002575268827,-0.380518982078861,-0.514673150537639
-0.715002575268827,-0.380518982078861,-0.514673150537639,-0.643728494623652
-0.380518982078861,-0.514673150537639,-0.643728494623652,-0.55475928853047
-0.514673150537639,-0.643728494623652,-0.55475928853047,-0.745160693548378
-0.643728494623652,-0.55475928853047,-0.745160693548378,-0.626115491039432
-0.55475928853047,-0.745160693548378,-0.626115491039432,-0.655382489247316
-0.745160693548378,-0.626115491039432,-0.655382489247316,-0.776784378136195
-0.626115491039432,-0.655382489247316,-0.776784378136195,-0.604570578853053
-0.655382489247316,-0.776784378136195,-0.604570578853053,-1.2419436827957
-0.776784378136195,-0.604570578853053,-1.2419436827957,-0.634490892473121
-0.604570578853053,-1.2419436827957,-0.634490892473121,-1.08086313082438
-1.2419436827957,-0.634490892473121,-1.08086313082438,-0.851760204301083
-0.634490892473121,-1.08086313082438,-0.851760204301083,-0.609117594982084
-1.08086313082438,-0.851760204301083,-0.609117594982084,-0.420037827956989
-0.851760204301083,-0.609117594982084,-0.420037827956989,-0.591161621863794
-0.609117594982084,-0.420037827956989,-0.591161621863794,-0.199376804659494
-0.420037827956989,-0.591161621863794,-0.199376804659494,-0.347541713261656
-0.591161621863794,-0.199376804659494,-0.347541713261656,-0.494975155913977
-0.199376804659494,-0.347541713261656,-0.494975155913977,-0.183275933691753
-0.347541713261656,-0.494975155913977,-0.183275933691753,0.239928865591391
-0.494975155913977,-0.183275933691753,0.239928865591391,0.0972606505376383
-0.183275933691753,0.239928865591391,0.0972606505376383,0.0653154408602106
0.239928865591391,0.0972606505376383,0.0653154408602106,0.0362657580645127
0.0972606505376383,0.0653154408602106,0.0362657580645127,0.0121262401433668
0.0653154408602106,0.0362657580645127,0.0121262401433668,-0.145370594982087
0.0362657580645127,0.0121262401433668,-0.145370594982087,-0.14520671684587
0.0121262401433668,-0.145370594982087,-0.14520671684587,-0.194368621863802
-0.145370594982087,-0.14520671684587,-0.194368621863802,-0.269919915770604
-0.14520671684587,-0.194368621863802,-0.269919915770604,-0.169960713261656
-0.194368621863802,-0.269919915770604,-0.169960713261656,-0.0391544892473163
-0.269919915770604,-0.169960713261656,-0.0391544892473163,0.0370599551971367
-0.169960713261656,-0.0391544892473163,0.0370599551971367,-0.0576930232974959
-0.0391544892473163,0.0370599551971367,-0.0576930232974959,-0.382862238351251
0.0370599551971367,-0.0576930232974959,-0.382862238351251,-0.214205892473117
-0.0576930232974959,-0.382862238351251,-0.214205892473117,-0.194111130824382
-0.382862238351251,-0.214205892473117,-0.194111130824382,-0.118009204301082
-0.214205892473117,-0.194111130824382,-0.118009204301082,-0.376105594982086
-0.194111130824382,-0.118009204301082,-0.376105594982086,-0.415715050179209
-0.118009204301082,-0.376105594982086,-0.415715050179209,-0.243883399641572
-0.376105594982086,-0.415715050179209,-0.243883399641572,-0.0774995824372731
-0.415715050179209,-0.243883399641572,-0.0774995824372731,-0.346381157706098
-0.243883399641572,-0.0774995824372731,-0.346381157706098,-0.150983600358426
-0.0774995824372731,-0.346381157706098,-0.150983600358426,-0.229323711469529
-0.346381157706098,-0.150983600358426,-0.229323711469529,-0.300245801075274
-0.150983600358426,-0.229323711469529,-0.300245801075274,-0.320092349462364
-0.229323711469529,-0.300245801075274,-0.320092349462364,-0.385223892473121
-0.300245801075274,-0.320092349462364,-0.385223892473121,-0.705481686379937
-0.320092349462364,-0.385223892473121,-0.705481686379937,-0.296600537634422
-0.385223892473121,-0.705481686379937,-0.296600537634422,-0.380616150537641
-0.705481686379937,-0.296600537634422,-0.380616150537641,-0.50953071684588
-0.296600537634422,-0.380616150537641,-0.50953071684588,-0.52044984408602
-0.380616150537641,-0.50953071684588,-0.52044984408602,-0.667781471326158
-0.50953071684588,-0.52044984408602,-0.667781471326158,-0.448681713261653
-0.52044984408602,-0.667781471326158,-0.448681713261653,-0.366224155913979
