temp,Temp_1,Temp_2,Temp_3,co2,ch4,n2o
-0.0155343709677354,-0.392540870967743,-0.268287516129032,-0.251705225806454,316.91,1.2009,0.2899
-0.392540870967743,-0.268287516129032,-0.251705225806454,0.0951768870967697,316.970833333333,1.20236666666667,0.289925
-0.268287516129032,-0.251705225806454,0.0951768870967697,-0.343014919354832,317.031666666667,1.20383333333333,0.28995
-0.251705225806454,0.0951768870967697,-0.343014919354832,0.152891193548388,317.0925,1.2053,0.289975
0.0951768870967697,-0.343014919354832,0.152891193548388,1.00111333870968,317.153333333333,1.20676666666667,0.29
-0.343014919354832,0.152891193548388,1.00111333870968,1.06933635483871,317.214166666667,1.20823333333333,0.290025
0.152891193548388,1.00111333870968,1.06933635483871,0.943207290322579,317275,1.2097,0.29005
1.00111333870968,1.06933635483871,0.943207290322579,0.0482215161290362,317.335833333333,1.21116666666667,0.290075
1.06933635483871,0.943207290322579,0.0482215161290362,-0.520539741935483,317.396666666667,1.21263333333333,0.2901
0.943207290322579,0.0482215161290362,-0.520539741935483,-0.715956370967735,317.4575,1.2141,0.290125
0.0482215161290362,-0.520539741935483,-0.715956370967735,-0.606241870967743,317.518333333333,1.21556666666667,0.29015
-0.520539741935483,-0.715956370967735,-0.606241870967743,-0.365442516129033,317.579166666667,1.21703333333333,0.290175
-0.715956370967735,-0.606241870967743,-0.365442516129033,-0.614454225806451,317.64,1.2185,0.2902
-0.606241870967743,-0.365442516129033,-0.614454225806451,-0.708062112903232,317.7075,1.21951416666667,0.290225
-0.365442516129033,-0.614454225806451,-0.708062112903232,-0.925614919354832,317775,1.22052833333333,0.29025
-0.614454225806451,-0.708062112903232,-0.925614919354832,-1.14686380645161,317.8425,1.2215425,0.290275
-0.708062112903232,-0.925614919354832,-1.14686380645161,-0.0918756612903167,317.91,1.22255666666667,0.2903
-0.925614919354832,-1.14686380645161,-0.0918756612903167,0.564681354838712,317.9775,1.22357083333333,0.290325
-1.14686380645161,-0.0918756612903167,0.564681354838712,-0.635879709677422,318045,1.224585,0.29035
-0.0918756612903167,0.564681354838712,-0.635879709677422,-0.205862483870963,318.1125,1.22559916666667,0.290375
0.564681354838712,-0.635879709677422,-0.205862483870963,-0.346800741935482,318.18,1.22661333333333,0.2904
-0.635879709677422,-0.205862483870963,-0.346800741935482,-0.346312370967738,318.2475,1.2276275,0.290425
-0.205862483870963,-0.346800741935482,-0.346312370967738,-0.706607870967744,318315,1.22864166666667,0.29045
-0.346800741935482,-0.346312370967738,-0.706607870967744,-0.375898516129034,318.3825,1.22965583333333,0.290475
-0.346312370967738,-0.706607870967744,-0.375898516129034,-0.302666225806451,318.45,1.23067,0.2905
-0.706607870967744,-0.375898516129034,-0.302666225806451,-0.40097611290323,318495,1.23231833333333,0.290533333333333
-0.375898516129034,-0.302666225806451,-0.40097611290323,-0.225935919354832,318.54,1.23396666666667,0.290566666666667
-0.302666225806451,-0.40097611290323,-0.225935919354832,0.351869193548389,318585,1.235615,0.2906
