,data,temp,Pred,0
0,1961-01-01,-0.0155343709677353,-0.11692469754838851,0.10139032658065321
1,1961-02-01,-0.3925408709677427,-0.11692469754838851,0.2756161734193542
2,1961-03-01,-0.2682875161290319,-0.11692469754838851,0.15136281858064338
3,1961-04-01,-0.2517052258064538,-0.11692469754838851,0.1347805282580653
4,1961-05-01,0.0951768870967697,0.018959179967739593,0.07621770712903012
5,1961-06-01,-0.3430149193548324,-0.1598259187419314,0.18318900061290103
6,1961-07-01,0.1528911935483883,0.052871015258069275,0.100020178290319
7,1961-08-01,1.0011133387096829,0.8446992126451591,0.15641412606452376
8,1961-09-01,1.0693363548387111,0.9485233989677365,0.12081295587097463
9,1961-10-01,0.9432072903225794,0.8381331146129002,0.10507417570967925
10,1961-11-01,0.0482215161290362,0.17592205719354953,0.12770054106451334
11,1961-12-01,-0.5205397419354831,-0.26207826509677223,0.2584614768387109
12,1962-01-01,-0.715956370967735,-0.5089334772258101,0.20702289374192495
13,1962-02-01,-0.6062418709677431,-0.5406219144193579,0.06561995654838515
14,1962-03-01,-0.3654425161290326,-0.44953057364516374,0.08408805751613113
15,1962-04-01,-0.6144542258064511,-0.5689663629354821,0.045487862870969065
16,1962-05-01,-0.7080621129032316,-0.6794988643548363,0.028563248548395315
17,1962-06-01,-0.9256149193548318,-0.9291978700322513,0.0035829506774195385
18,1962-07-01,-1.1468638064516128,-1.0220386549999998,0.12482515145161299
19,1962-08-01,-0.0918756612903166,-1.0022370802258063,0.9103614189354896
20,1962-09-01,0.5646813548387115,-0.7169688231612883,1.2816501779999998
21,1962-10-01,-0.6358797096774218,-0.5333544855806462,0.10252522409677556
22,1962-11-01,-0.2058624838709626,-0.34053156532257695,0.13466908145161435
23,1962-12-01,-0.3468007419354819,-0.3385869108387069,0.008213831096774982
24,1963-01-01,-0.3463123709677376,-0.3438475690645112,0.002464801903226399
25,1963-02-01,-0.7066078709677441,-0.33727258609676974,0.3693352848709744
26,1963-03-01,-0.375898516129034,-0.32106619232258066,0.054832323806453365
27,1963-04-01,-0.3026662258064512,-0.32008681467742045,0.017420588870969256
28,1963-05-01,-0.4009761129032299,-0.2737144816451642,0.12726163125806567
29,1963-06-01,-0.225935919354832,-0.2567760019354867,0.03084008258065471
30,1963-07-01,0.3518691935483886,0.3050213046129051,0.04684788893548347
31,1963-08-01,0.5400253387096825,0.6274585132580703,0.08743317454838784
32,1963-09-01,0.8546493548387133,0.7838475655483942,0.0708017892903191
33,1963-10-01,1.2968612903225782,0.960639700580641,0.3362215897419373
34,1963-11-01,0.031756516129036,0.38594603487096973,0.3541895187419337
35,1963-12-01,-0.4282837419354841,0.1925359463548408,0.6208196882903249
36,1964-01-01,-0.3223633709677358,-0.052241388209677796,0.27012198275805804
37,1964-02-01,-0.0310618709677434,-0.19378733253225924,0.16272546156451584
38,1964-03-01,-0.5589255161290332,-0.23011630075806608,0.3288092153709671
39,1964-04-01,-0.5283912258064518,-0.5115099686612885,0.01688125714516331
40,1964-05-01,-0.4729001129032291,-0.5428791752096799,0.06997906230645079
41,1964-06-01,-1.014435919354835,-0.8359533199193474,0.1784825994354875
42,1964-07-01,-0.9165978064516124,-0.8533498876290253,0.06324791882258707
43,1964-08-01,-0.3257606612903174,-0.651431678435481,0.3256710171451636
44,1964-09-01,-0.224482645161288,-0.4704391207258054,0.2459564755645174
45,1964-10-01,-1.0514657096774194,-0.523723783629031,0.5277419260483883
46,1964-11-01,-0.7848504838709651,-0.7006556136612891,0.08419487020967598
47,1964-12-01,-0.7256667419354841,-0.6973690542741902,0.028297687661293924
48,1965-01-01,-0.6147803709677362,-0.5360950463064499,0.0786853246612863
49,1965-02-01,-0.2200418709677443,-0.36100443953225997,0.14096256856451567
50,1965-03-01,-0.9960405161290318,-0.34223194185484135,0.6538085742741904
51,1965-04-01,-0.7437372258064521,-0.40619264162903695,0.3375445841774151
52,1965-05-01,-0.55365611290323,-0.35667075214516364,0.19698536075806639
53,1965-06-01,0.222830080645167,-0.035171282887093744,0.2580013635322607
54,1965-07-01,-0.4776098064516141,-0.2546484873709651,0.22296131908064898
55,1965-08-01,-0.1064516612903183,-0.16875288114515785,0.06230121985483955
56,1965-09-01,-0.0501086451612877,-0.09815486172580325,0.04804621656451555
57,1965-10-01,-0.0299907096774205,-0.1433259880161247,0.1133352783387042
58,1965-11-01,-0.2567734838709619,-0.21716313066128431,0.03961035320967757
59,1965-12-01,-0.1874727419354833,-0.2040425274354798,0.016569785499996492
60,1966-01-01,-0.1799743709677379,-0.21212936459677115,0.032154993629033235
61,1966-02-01,-0.4190758709677418,-0.3304659832580628,0.08860988770967898
62,1966-03-01,-0.4227965161290328,-0.33548268874193377,0.08731382738709903
63,1966-04-01,-0.4451922258064513,-0.31102671150000233,0.13416551430644896
64,1966-05-01,-0.36426911290323,-0.26715884304838894,0.09711026985484106
65,1966-06-01,0.0373810806451686,-0.07361480627418938,0.110995886919358
66,1966-07-01,-0.0587058064516128,-0.10287206046773986,0.04416625401612706
67,1966-08-01,-0.5094136612903171,-0.3919143009999982,0.11749936029031888
68,1966-09-01,-0.5023206451612872,-0.4466814914193538,0.055639153741933345
69,1966-10-01,-0.2063327096774188,-0.31922159064515854,0.11288888096773975
70,1966-11-01,-0.3672714838709652,-0.37151052022580516,0.0042390363548399645
71,1966-12-01,-0.4602077419354842,-0.44666220032257714,0.013545541612907053
72,1967-01-01,-0.5361963709677369,-0.5197557121612857,0.01644065880645118
73,1967-02-01,-0.5175688709677431,-0.522248291806454,0.004679420838710979
74,1967-03-01,-0.6558105161290335,-0.5608360395161313,0.09497447661290226
75,1967-04-01,-0.3636342258064537,-0.30676320561290515,0.05687102019354856
76,1967-05-01,0.33602888709677,0.034477651790320134,0.30155123530644984
77,1967-06-01,-0.7469589193548316,-0.44617249453225144,0.30078642482258017
78,1967-07-01,-0.3262558064516128,-0.34927247288709634,0.023016666435483557
79,1967-08-01,-0.0931556612903179,-0.16977716656451203,0.07662150527419413
80,1967-09-01,0.0080533548387116,-0.05717295982257861,0.06522631466129021
81,1967-10-01,-0.0396127096774208,-0.13618522146774173,0.09657251179032092
82,1967-11-01,-0.5843264838709636,-0.4130403776612876,0.17128610620967605
83,1967-12-01,-0.4039017419354849,-0.48204094972580036,0.07813920779031547
84,1968-01-01,-0.5096073709677356,-0.494538327564508,0.015069043403227567
85,1968-02-01,-0.6141268709677412,-0.5820286892258031,0.032098181741938125
86,1968-03-01,-0.7871625161290332,-0.8485176743871048,0.061355158258071585
87,1968-04-01,-1.2899952258064538,-1.1588000181290437,0.1311952076774101
88,1968-05-01,-1.4802301129032325,-1.2594851716451694,0.2207449412580631
89,1968-06-01,-0.6630919193548337,-0.7101382592258013,0.047046339870967624
90,1968-07-01,-0.0047878064516133,-0.2122961691612897,0.2075083627096764
91,1968-08-01,-0.2521026612903192,-0.2956043920967722,0.043501730806452976
92,1968-09-01,-0.7734096451612871,-0.5683775897419291,0.20503205541935798
93,1968-10-01,-0.3613127096774207,-0.36235699903225543,0.0010442893548347487
94,1968-11-01,0.0811725161290368,-0.09001753325806171,0.1711900493870985
95,1968-12-01,-0.3657837419354841,-0.27943518954838537,0.08634855238709871
96,1969-01-01,-0.1609593709677383,-0.17703502022580284,0.01607564925806454
97,1969-02-01,0.2047991290322564,0.0958970184838702,0.1089021105483862
98,1969-03-01,0.1428544838709662,0.14142421864515864,0.0014302652258075532
99,1969-04-01,0.1628167741935478,0.21063962374193176,0.04782284954838398
100,1969-05-01,0.4770048870967684,0.34157194338709235,0.13543294370967607
101,1969-06-01,0.1875680806451676,0.25079759667741786,0.06322951603225024
102,1969-07-01,0.1053391935483887,0.059451365161292076,0.04588782838709662
103,1969-08-01,-0.2181326612903191,-0.06293084841935187,0.15520181287096724
104,1969-09-01,0.5057703548387131,0.2693639107741989,0.23640644406451422
105,1969-10-01,-0.3776897096774192,0.21393364414516583,0.591623353822585
106,1969-11-01,0.2099735161290361,0.10571558569355043,0.10425793043548566
107,1969-12-01,-0.3261917419354851,-0.17734279862903207,0.14884894330645304
108,1970-01-01,-0.3048923709677353,-0.2511064766290289,0.0537858943387064
109,1970-02-01,-0.0725958709677421,-0.13220898804838516,0.059613117080643055
110,1970-03-01,-0.1908545161290327,-0.11357569479032292,0.07727882133870978
111,1970-04-01,0.1739827741935471,0.06682325966128869,0.10715951453225842
112,1970-05-01,0.0547598870967682,0.02101977072580344,0.03374011637096476
113,1970-06-01,0.0588750806451656,-0.018815197370966215,0.07769027801613182
114,1970-07-01,-0.3040198064516133,-0.23196038638709485,0.07205942006451846
115,1970-08-01,-0.2937776612903171,-0.2696458719677393,0.024131789322577812
116,1970-09-01,-0.1983996451612881,-0.24472783433870748,0.04632818917741938
117,1970-10-01,-0.3825287096774197,-0.39432998053225465,0.011801270854834955
118,1970-11-01,-0.7467614838709622,-0.5795607643387032,0.167200719532259
119,1970-12-01,-0.1031577419354832,-0.284076038822577,0.18091829688709377
120,1971-01-01,-0.3576783709677364,-0.4144072947258022,0.056728923758065763
121,1971-02-01,-0.5705208709677443,-0.5148889166935504,0.05563195427419387
122,1971-03-01,-0.4545685161290329,-0.5302697167258064,0.07570120059677349
123,1971-04-01,-0.896002225806452,-0.7622258208225831,0.1337764049838689
124,1971-05-01,-0.9040601129032312,-0.8799097186612905,0.024150394241940654
125,1971-06-01,-1.064049919354833,-0.8893891302741885,0.17466078908064442
126,1971-07-01,-0.1983298064516141,-0.43402919908064636,0.23569939262903225
127,1971-08-01,-0.7485186612903192,-0.366265467177419,0.3822531941129002
128,1971-09-01,-0.3321356451612871,-0.3537826117580619,0.02164696659677484
129,1971-10-01,-1.1035157096774206,-0.40828434459677077,0.6952313650806499
130,1971-11-01,-0.591356483870964,-0.47029705195160804,0.12105943191935592
131,1971-12-01,-0.2424097419354822,-0.3420058655322549,0.09959612359677272
132,1972-01-01,-0.3948243709677363,-0.36079170669354504,0.03403266427419127
133,1972-02-01,-0.4342598709677432,-0.3992686441451582,0.034991226822584987
134,1972-03-01,-0.3535805161290319,-0.38247901395161144,0.028898497822579527
135,1972-04-01,-0.768366225806453,-0.5268252798709717,0.24154094593548125
136,1972-05-01,0.2504288870967706,0.06760642419354679,0.1828224629032238
137,1972-06-01,0.6061410806451661,0.4253062683225802,0.1808348123225859
138,1972-07-01,0.0563601935483859,0.20203839803225776,0.14567820448387186
139,1972-08-01,-0.329462661290318,0.09546845016129112,0.4249311114516091
140,1972-09-01,0.0209243548387121,0.014561428870969855,0.006362925967742244
141,1972-10-01,-0.1272487096774206,-0.004386702064513713,0.12286200761290689
142,1972-11-01,-0.0504784838709646,-0.05349793696773938,0.003019453096774781
143,1972-12-01,-0.1755037419354828,-0.09510241496774054,0.08040132696774226
144,1973-01-01,0.456157629032262,0.1982892714516152,0.25786835758064675
145,1973-02-01,0.4360741290322565,0.2180798970322608,0.2179942319999957
146,1973-03-01,0.2151524838709662,0.14357339767742153,0.07157908619354467
147,1973-04-01,0.2982837741935462,-0.08076154570967765,0.3790453199032238
148,1973-05-01,-0.18156611290323,-0.09247747809677441,0.08908863480645558
149,1973-06-01,0.3913540806451685,0.1213646136129081,0.26998946703226046
150,1973-07-01,-0.3061488064516133,-0.2891823358387079,0.016966470612905404
151,1973-08-01,-0.6636036612903169,-0.55579689380645,0.10780676748386686
152,1973-09-01,-0.6458946451612881,-0.627267137935481,0.018627507225807194
153,1973-10-01,-0.5818687096774191,-0.6100305542580632,0.02816184458064408
154,1973-11-01,-0.6816424838709629,-0.6590572009354835,0.022585282935479456
155,1973-12-01,-0.6572037419354828,-0.6481273429032248,0.009076399032257987
156,1974-01-01,-0.4520723709677376,-0.5373851187419313,0.08531274777419368
157,1974-02-01,-0.6750268709677414,-0.6531158118064488,0.021911059161292545
158,1974-03-01,-0.7122195161290321,-0.6916583758387135,0.020561140290318636
159,1974-04-01,-0.6967662258064529,-0.6849450561935511,0.011821169612901805
160,1974-05-01,-0.42980011290323,-0.6483332533225824,0.2185331404193524
161,1974-06-01,-0.7397419193548345,-0.5082269183870987,0.2315150009677358
162,1974-07-01,-0.3838498064516145,-0.490138092935486,0.10628828648387151
163,1974-08-01,-0.6697986612903186,-0.6126707460967704,0.05712791519354821
164,1974-09-01,-0.7565926451612874,-0.746955182290315,0.009637462870972446
165,1974-10-01,-0.8408447096774196,-0.7601329313225743,0.08071177835484533
166,1974-11-01,-0.4561504838709638,-0.5809271746129002,0.12477669074193642
167,1974-12-01,-0.868729741935482,-0.735011538741928,0.13371820319355399
168,1975-01-01,-0.5499483709677371,-0.5960482838064493,0.046099912838712176
169,1975-02-01,-0.3447978709677421,-0.521687612258062,0.17688974129031992
170,1975-03-01,-0.3514765161290327,-0.41917509238709444,0.06769857625806175
171,1975-04-01,-0.518488225806454,-0.47362863219355006,0.04485959361290398
172,1975-05-01,-0.5924531129032324,-0.39619251403225375,0.1962605988709787
173,1975-06-01,-0.2037649193548318,-0.4694848516451552,0.2657199322903234
174,1975-07-01,-1.2415718064516137,-0.9375963575483796,0.30397544890323414
175,1975-08-01,-0.5197466612903199,-0.6697858336128999,0.15003917232258002
176,1975-09-01,-0.6088766451612884,-0.6118878982903169,0.0030112531290285016
177,1975-10-01,-0.7224677096774208,-0.6102511105161256,0.11221659916129523
178,1975-11-01,-0.6489284838709644,-0.6277522968064515,0.021176187064512852
179,1975-12-01,-0.4620637419354843,-0.6275755430322562,0.16551180109677188
180,1976-01-01,-0.5618233709677369,-0.5544038237096758,0.007419547258061154
181,1976-02-01,-0.7744758709677413,-0.6810715952580637,0.09340427570967758
182,1976-03-01,-0.8633655161290328,-0.6980147595806447,0.16535075654838804
183,1976-04-01,-0.7294502258064526,-0.6980212730322565,0.031428952774196106
184,1976-05-01,-0.5700421129032307,-0.6465387233225767,0.07649661041934597
185,1976-06-01,-0.6248429193548333,-0.5732924372580576,0.05155048209677571
186,1976-07-01,-0.3570998064516146,-0.4576367270967693,0.10053692064515468
187,1976-08-01,-0.5927706612903165,-0.5419544444838681,0.05081621680644843
188,1976-09-01,-0.8495016451612862,-0.5282403340967708,0.3212613110645154
189,1976-10-01,-0.6977557096774198,-0.44966274987096094,0.2480929598064589
190,1976-11-01,-0.4647564838709641,-0.41538436009676766,0.04937212377419642
191,1976-12-01,-0.2154667419354829,-0.2958961755967716,0.08042943366128871
192,1977-01-01,-0.249449370967735,-0.2631926093387079,0.01374323837097291
193,1977-02-01,-0.2136348709677413,-0.2489755339838682,0.0353406630161269
194,1977-03-01,0.0261364838709674,-0.28345976846774024,0.30959625233870763
195,1977-04-01,-0.3207722258064507,-0.3327103178548388,0.011938092048388083
196,1977-05-01,-0.5172601129032302,-0.3822047744354835,0.13505533846774664
197,1977-06-01,-0.0018549193548338,-0.09496846891935275,0.09311354956451895
198,1977-07-01,0.5849971935483858,0.32214961927419655,0.2628475742741892
199,1977-08-01,-0.094223661290318,0.07752517730645464,0.17174883859677265
200,1977-09-01,-0.0065456451612888,-0.020647670822577915,0.014102025661289114
201,1977-10-01,-0.1487787096774191,-0.12421708011290096,0.024561629564518142
202,1977-11-01,-0.0368614838709646,-0.10048278195161046,0.06362129808064587
203,1977-12-01,-0.2647757419354839,-0.2018653952741908,0.06291034666129311
204,1978-01-01,-0.2411313709677358,-0.18178099356451177,0.05935037740322402
205,1978-02-01,-0.016627870967742,-0.08123590538709541,0.06460803441935341
206,1978-03-01,-0.0440675161290329,-0.07200048112903233,0.027932964999999428
207,1978-04-01,-0.4342162258064519,-0.13309036954838846,0.30112585625806343
208,1978-05-01,-0.3660471129032316,-0.327823419774195,0.03822369312903662
209,1978-06-01,-0.4390639193548331,-0.37081073361289896,0.06825318574193412
210,1978-07-01,0.4141921935483879,0.011770409451614849,0.40242178409677304
211,1978-08-01,-0.8585406612903199,-0.4884359073870913,0.3701047539032286
212,1978-09-01,-0.455513645161286,-0.4835043267096712,0.027990681548385188
213,1978-10-01,-0.2217537096774187,-0.23563727508064194,0.013883565403223247
214,1978-11-01,-0.1134504838709631,-0.19457502511290015,0.08112454124193705
215,1978-12-01,-0.3305837419354844,-0.2753642820806437,0.055219459854840724
216,1979-01-01,-0.3748633709677378,-0.30576728343548326,0.06909608753225455
217,1979-02-01,-0.115644870967742,-0.22384854379032204,0.10820367282258005
218,1979-03-01,-0.4874225161290333,-0.40446176640322773,0.08296074972580558
219,1979-04-01,-0.6169612258064525,-0.4836595827580644,0.1333016430483881
220,1979-05-01,-0.1541981129032308,-0.3004852797258085,0.14628716682257772
221,1979-06-01,-0.6696199193548331,-0.13847308120967913,0.531146838145154
222,1979-07-01,-0.0791948064516141,-0.042853762403225575,0.036341044048388525
223,1979-08-01,0.3453493387096813,0.1191125971129062,0.22623674159677512
224,1979-09-01,-0.7868296451612871,-0.46928888875805935,0.3175407564032277
225,1979-10-01,-0.02027170967742,-0.16225599866128834,0.14198428898386833
226,1979-11-01,-0.3864554838709644,-0.27465747282257685,0.11179801104838755
227,1979-12-01,-0.224675741935485,-0.16833342606451265,0.056342315870972354
228,1980-01-01,-0.2631303709677368,-0.19355158212902707,0.06957878883870972
229,1980-02-01,-0.017803870967743,-0.08688734590322429,0.0690834749354813
230,1980-03-01,0.370130483870966,0.047599404193548606,0.32253107967741734
231,1980-04-01,0.2990187741935486,0.13302481187096868,0.16599396232257993
232,1980-05-01,0.4935888870967702,0.11989382417742071,0.37369506291934945
233,1980-06-01,0.0237890806451659,-0.11039866230644867,0.13418774295161456
234,1980-07-01,-0.1047188064516113,-0.14818380840322265,0.04346500195161135
235,1980-08-01,-0.1316246612903171,-0.21126579208064084,0.07964113079032373
236,1980-09-01,-0.7422606451612879,-0.5635280975806418,0.17873254758064605
237,1980-10-01,-0.3205987096774194,-0.4058437851935471,0.0852450755161277
238,1980-11-01,-0.5874774838709627,-0.5046005470645153,0.08287693680644737
239,1980-12-01,-0.095276741935482,-0.4431748079354795,0.3478980659999975
240,1981-01-01,-0.2895543709677355,-0.3477499151612843,0.058195544193548776
241,1981-02-01,-0.0508008709677412,-0.16164582287096538,0.11084495190322419
242,1981-03-01,0.0296744838709663,-0.07294802200000039,0.10262250587096669
243,1981-04-01,-0.150297225806451,-0.07495796041935522,0.07533926538709577
244,1981-05-01,0.5350758870967702,-0.3584109585161258,0.893486845612896
245,1981-06-01,-0.5123669193548324,-0.3876201026451581,0.12474681670967425
246,1981-07-01,-0.7102278064516128,-0.5214317276128988,0.18879607883871397
247,1981-08-01,-0.1304616612903189,-0.5704452612580617,0.43998359996774283
248,1981-09-01,-0.6332316451612883,-0.5750042615161273,0.058227383645161
249,1981-10-01,-0.6781227096774209,-0.5510316559032242,0.12709105377419672
250,1981-11-01,-0.0869274838709621,-0.2676504935806427,0.18072300970968058
251,1981-12-01,-0.1453937419354822,-0.21647702409677114,0.07108328216128892
252,1982-01-01,-0.5375673709677358,-0.26886451309677356,0.2687028578709622
253,1982-02-01,-0.3242138709677427,-0.2925589376129041,0.0316549333548386
254,1982-03-01,-0.2641045161290343,-0.2665240465806485,0.0024195304516141936
255,1982-04-01,-0.3575752258064533,-0.2955260905483896,0.062049135258063715
