data,media
1978-04-01,23.29517225
1978-05-01,21.419979
1978-06-01,20.362388
1978-07-01,21.872020250000002
1978-08-01,21.502775750000005
1978-09-01,23.76115825
1978-10-01,24.806355749999998
1978-11-01,23.8717005
1978-12-01,23.675777999999998
1979-01-01,23.274700000000003
1979-02-01,23.788197749999995
1979-03-01,23.724083
1979-04-01,22.590964999999997
1979-05-01,21.770293000000002
1979-06-01,19.609084749999997
1979-07-01,20.405039
1979-08-01,23.15951375
1979-09-01,22.93510225
1979-10-01,25.068166499999997
1979-11-01,23.56551525
1979-12-01,23.8715225
1980-01-01,23.58093625
1980-02-01,23.3344365
1980-03-01,24.36119325
1980-04-01,23.487766
1980-05-01,22.44842875
1980-06-01,20.84602975
1980-07-01,21.201928499999998
1980-08-01,23.456284
1980-09-01,23.1363755
1980-10-01,25.594692
1980-11-01,23.73125725
1980-12-01,23.524561
1981-01-01,23.85138125
1981-02-01,24.57101825
1981-03-01,24.0786875
1981-04-01,23.529234
1981-05-01,22.49057025
1981-06-01,19.849006749999997
1981-07-01,18.687217500000003
1981-08-01,22.850638000000004
1981-09-01,24.22167375
1981-10-01,23.4859835
1981-11-01,23.767384
1981-12-01,23.99698975
1982-01-01,23.483275
1982-02-01,24.144916
1982-03-01,23.5203925
1982-04-01,22.748629
1982-05-01,21.375484999999998
1982-06-01,21.83497625
1982-07-01,21.7301865
1982-08-01,22.906004
1982-09-01,23.56212375
1982-10-01,24.200114749999997
1982-11-01,24.726119250000004
1982-12-01,23.5106065
1983-01-01,23.802135500000002
1983-02-01,24.32052625
1983-03-01,23.88859825
1983-04-01,23.947534
1983-05-01,23.145266999999997
1983-06-01,20.624832749999996
1983-07-01,21.49430625
1983-08-01,22.05738875
1983-09-01,23.502789
1983-10-01,23.183898250000002
1983-11-01,22.929482750000002
1983-12-01,23.129215749999997
1984-01-01,24.144054
1984-02-01,24.425470249999996
1984-03-01,24.1926665
1984-04-01,22.8866
1984-05-01,22.90158475
1984-06-01,21.172316
1984-07-01,21.7092175
1984-08-01,21.643288
1984-09-01,22.68605175
1984-10-01,25.276661
1984-11-01,24.61924625
1984-12-01,23.75860275
1985-01-01,23.20780375
1985-02-01,24.587187
1985-03-01,24.011229999999998
1985-04-01,23.483213749999997
1985-05-01,22.820465499999997
1985-06-01,19.389103
1985-07-01,20.018240249999998
1985-08-01,22.5591665
1985-09-01,24.27671775
1985-10-01,24.2843285
1985-11-01,24.5097835
1985-12-01,24.386579250000004
1986-01-01,24.10878525
1986-02-01,23.9329315
1986-03-01,23.988111000000004
1986-04-01,24.39254775
1986-05-01,23.00038125
1986-06-01,20.87136275
1986-07-01,20.515505249999997
1986-08-01,22.82974625
1986-09-01,23.08324175
1986-10-01,23.7719905
1986-11-01,25.01282725
1986-12-01,23.99080325
1987-01-01,24.505086499999997
1987-02-01,23.936813
1987-03-01,23.47670425
1987-04-01,24.108100999999998
1987-05-01,22.023475249999997
1987-06-01,20.9804205
1987-07-01,22.52058475
1987-08-01,22.236811249999995
1987-09-01,24.623057
1987-10-01,25.528186500000004
1987-11-01,24.756695
1987-12-01,24.205216
1988-01-01,24.98334475
1988-02-01,24.123941
1988-03-01,24.284446250000002
1988-04-01,24.10031275
1988-05-01,22.386233
1988-06-01,20.31748575
1988-07-01,19.398546250000003
1988-08-01,22.893162999999998
1988-09-01,25.667043999999997
1988-10-01,24.88766425
1988-11-01,24.14924575
1988-12-01,24.142011250000003
1989-01-01,23.656800750000002
1989-02-01,23.62489825
1989-03-01,23.819965
1989-04-01,24.04407075
1989-05-01,21.36793725
1989-06-01,21.211892499999998
1989-07-01,19.86438975
1989-08-01,22.308707750000004
1989-09-01,23.30094
1989-10-01,24.7552635
1989-11-01,24.5190655
1989-12-01,23.29386375
1990-01-01,24.51496875
1990-02-01,24.12544975
1990-03-01,24.90488175
1990-04-01,24.41955625
1990-05-01,21.620828249999995
1990-06-01,20.91158075
1990-07-01,19.70628675
1990-08-01,22.81332775
1990-09-01,22.806789
1990-10-01,25.201719
1990-11-01,25.13229125
1990-12-01,25.0022885
1991-01-01,24.203135250000003
1991-02-01,24.47146625
1991-03-01,23.762446999999998
1991-04-01,23.515946999999997
1991-05-01,22.407670500000002
1991-06-01,21.40794375
1991-07-01,20.64263875
1991-08-01,22.32384725
1991-09-01,24.216724250000002
1991-10-01,24.576147499999998
1991-11-01,24.364646750000002
1991-12-01,24.324882249999998
1992-01-01,23.844438
1992-02-01,23.4232515
1992-03-01,23.803454000000002
1992-04-01,23.46349275
1992-05-01,23.05630375
1992-06-01,21.972693999999997
1992-07-01,20.203714999999995
1992-08-01,22.21328475
1992-09-01,22.35464675
1992-10-01,23.964313999999998
1992-11-01,23.565751999999996
1992-12-01,23.76559
1993-01-01,24.56990275
1993-02-01,23.193534500000002
1993-03-01,24.8293775
1993-04-01,24.191109
1993-05-01,22.01296275
1993-06-01,20.92290475
1993-07-01,20.909585749999998
1993-08-01,22.287706250000003
1993-09-01,24.445103250000003
1993-10-01,25.00110275
1993-11-01,25.602220250000002
1993-12-01,24.528961
1994-01-01,24.344687750000002
1994-02-01,24.92547775
1994-03-01,24.05213775
1994-04-01,23.962564
1994-05-01,23.217950249999998
1994-06-01,21.21398875
1994-07-01,20.873412000000002
1994-08-01,23.177416
1994-09-01,25.93302275
1994-10-01,26.21255275
1994-11-01,25.0668585
1994-12-01,24.58714525
1995-01-01,24.463344
1995-02-01,23.985485
1995-03-01,24.58176625
1995-04-01,23.191243999999998
1995-05-01,22.126102500000002
1995-06-01,21.239887250000002
1995-07-01,22.3133645
1995-08-01,23.6696125
1995-09-01,25.40749225
1995-10-01,24.7652135
1995-11-01,23.900304249999998
1995-12-01,24.06118025
1996-01-01,24.37401825
1996-02-01,24.941011999999997
1996-03-01,24.32182925
1996-04-01,23.83882725
1996-05-01,22.5005565
1996-06-01,19.780128249999997
1996-07-01,20.891180249999998
1996-08-01,23.958134
1996-09-01,24.067058749999998
1996-10-01,24.666358749999997
1996-11-01,23.91667425
1996-12-01,24.5387895
1997-01-01,23.705335999999996
1997-02-01,24.35607575
1997-03-01,23.68546125
1997-04-01,22.9995455
1997-05-01,21.76853825
1997-06-01,20.7990805
1997-07-01,21.168657749999998
1997-08-01,22.83762075
1997-09-01,26.030636
1997-10-01,26.05201775
1997-11-01,25.48568325
1997-12-01,24.85847825
1998-01-01,25.34020975
1998-02-01,25.32674375
1998-03-01,25.390445999999997
1998-04-01,25.229802749999998
1998-05-01,22.115931
1998-06-01,21.6457135
1998-07-01,22.50347
1998-08-01,24.1594445
1998-09-01,25.11496925
1998-10-01,24.966575
1998-11-01,24.1190025
1998-12-01,24.182691
