1961-01-01    -0.8352251895161338
1961-02-01    -0.9974060403225806
1961-03-01    -1.1502951451612908
1961-04-01    -0.2712613830645054
1961-05-01    -0.0869866088709621
1961-06-01    -0.44227710080645366
1961-07-01    -0.1499056229838729
1961-08-01    0.7333648064516147
1961-09-01    2.6496952903225797
1961-10-01    1.4033303629032332
1961-11-01    -0.032220612903223866
1961-12-01    -0.9469883588709713
1962-01-01    -1.4606191895161338
1962-02-01    -1.403520040322583
1962-03-01    -0.962359895161292
1962-04-01    -0.9799718830645112
1962-05-01    -1.0961381088709636
1962-06-01    -2.0594766008064553
1962-07-01    -1.603197372983871
1962-08-01    -0.5498796935483838
1962-09-01    -0.23782845967742006
1962-10-01    -2.1186881370967683
1962-11-01    -1.3923903629032246
1962-12-01    -1.5110698588709717
1963-01-01    -0.1464491895161366
1963-02-01    -1.35902854032258
1963-03-01    0.0006888548387067317
1963-04-01    -0.9096426330645109
1963-05-01    -0.7952606088709615
1963-06-01    -0.844222100806455
1963-07-01    -0.35789512298387294
1963-08-01    0.4033525564516154
1963-09-01    1.7215067903225787
1963-10-01    1.7077243629032317
1963-11-01    0.7154976370967745
1963-12-01    -1.042156858870971
1964-01-01    -2.0494941895161354
1964-02-01    -1.1741557903225832
1964-03-01    -1.365939145161292
1964-04-01    -0.7805481330645101
1964-05-01    -0.9295993588709628
1964-06-01    -1.1187803508064533
1964-07-01    -2.173100122983872
1964-08-01    -0.825186443548386
1964-09-01    -0.4595804596774187
1964-10-01    -1.2696223870967671
1964-11-01    -2.1440326129032243
1964-12-01    -1.7214178588709714
1965-01-01    -1.5337014395161361
1965-02-01    -1.194475540322582
1965-03-01    -1.6539973951612907
1965-04-01    -1.164875133064509
1965-05-01    -0.6757898588709637
1965-06-01    -0.5720438508064554
1965-07-01    -1.061142122983874
1965-08-01    -0.09678944354838492
1965-09-01    0.8339460403225836
1965-10-01    -0.8102566370967672
1965-11-01    -0.7307433629032261
1965-12-01    0.01589539112902827
1966-01-01    -0.7112859395161344
1966-02-01    -0.2634107903225811
1966-03-01    -0.7660053951612902
1966-04-01    -1.1317078830645109
1966-05-01    -0.8082521088709598
