temp,Temp_1,Temp_2,Temp_3,co2,ch4,n2o
-0.835225189516134,-0.997406040322581,-1.15029514516129,-0.271261383064505,316.91,1.2009,0.2899
-0.997406040322581,-1.15029514516129,-0.271261383064505,-0.0869866088709621,316.970833333333,1.20236666666667,0.289925
-1.15029514516129,-0.271261383064505,-0.0869866088709621,-0.442277100806454,317.031666666667,1.20383333333333,0.28995
-0.271261383064505,-0.0869866088709621,-0.442277100806454,-0.149905622983873,317.0925,1.2053,0.289975
-0.0869866088709621,-0.442277100806454,-0.149905622983873,0.733364806451615,317.153333333333,1.20676666666667,0.29
-0.442277100806454,-0.149905622983873,0.733364806451615,2.64969529032258,317.214166666667,1.20823333333333,0.290025
-0.149905622983873,0.733364806451615,2.64969529032258,1.40333036290323,317275,1.2097,0.29005
0.733364806451615,2.64969529032258,1.40333036290323,-0.0322206129032239,317.335833333333,1.21116666666667,0.290075
2.64969529032258,1.40333036290323,-0.0322206129032239,-0.946988358870971,317.396666666667,1.21263333333333,0.2901
1.40333036290323,-0.0322206129032239,-0.946988358870971,-1.46061918951613,317.4575,1.2141,0.290125
-0.0322206129032239,-0.946988358870971,-1.46061918951613,-1.40352004032258,317.518333333333,1.21556666666667,0.29015
-0.946988358870971,-1.46061918951613,-1.40352004032258,-0.962359895161292,317.579166666667,1.21703333333333,0.290175
-1.46061918951613,-1.40352004032258,-0.962359895161292,-0.979971883064511,317.64,1.2185,0.2902
-1.40352004032258,-0.962359895161292,-0.979971883064511,-1.09613810887096,317.7075,1.21951416666667,0.290225
-0.962359895161292,-0.979971883064511,-1.09613810887096,-2.05947660080646,317775,1.22052833333333,0.29025
-0.979971883064511,-1.09613810887096,-2.05947660080646,-1.60319737298387,317.8425,1.2215425,0.290275
-1.09613810887096,-2.05947660080646,-1.60319737298387,-0.549879693548384,317.91,1.22255666666667,0.2903
-2.05947660080646,-1.60319737298387,-0.549879693548384,-0.23782845967742,317.9775,1.22357083333333,0.290325
-1.60319737298387,-0.549879693548384,-0.23782845967742,-2.11868813709677,318045,1.224585,0.29035
-0.549879693548384,-0.23782845967742,-2.11868813709677,-1.39239036290322,318.1125,1.22559916666667,0.290375
-0.23782845967742,-2.11868813709677,-1.39239036290322,-1.51106985887097,318.18,1.22661333333333,0.2904
-2.11868813709677,-1.39239036290322,-1.51106985887097,-0.146449189516137,318.2475,1.2276275,0.290425
-1.39239036290322,-1.51106985887097,-0.146449189516137,-1.35902854032258,318315,1.22864166666667,0.29045
-1.51106985887097,-0.146449189516137,-1.35902854032258,0.000688854838706732,318.3825,1.22965583333333,0.290475
-0.146449189516137,-1.35902854032258,0.000688854838706732,-0.909642633064511,318.45,1.23067,0.2905
