temp,Temp_1,Temp_2,Temp_3,co2,ch4,n2o
-0.415985016129028,-0.933426096774198,-0.73557016129033,-0.387020943548389,316.91,1.2009,0.2899
-0.933426096774198,-0.73557016129033,-0.387020943548389,0.230352907258066,316.970833333333,1.20236666666667,0.289925
-0.73557016129033,-0.387020943548389,0.230352907258066,0.0998415443548382,317.031666666667,1.20383333333333,0.28995
-0.387020943548389,0.230352907258066,0.0998415443548382,1.02547393548387,317.0925,1.2053,0.289975
0.230352907258066,0.0998415443548382,1.02547393548387,2.01708262096774,317.153333333333,1.20676666666667,0.29
0.0998415443548382,1.02547393548387,2.01708262096774,4.03696071370968,317.214166666667,1.20823333333333,0.290025
1.02547393548387,2.01708262096774,4.03696071370968,3.74081303629032,317275,1.2097,0.29005
2.01708262096774,4.03696071370968,3.74081303629032,0.992320943548382,317.335833333333,1.21116666666667,0.290075
4.03696071370968,3.74081303629032,0.992320943548382,-1.17352534274193,317.396666666667,1.21263333333333,0.2901
3.74081303629032,0.992320943548382,-1.17352534274193,-1.52410701612903,317.4575,1.2141,0.290125
0.992320943548382,-1.17352534274193,-1.52410701612903,-1.0317068467742,317.518333333333,1.21556666666667,0.29015
-1.17352534274193,-1.52410701612903,-1.0317068467742,-1.14878791129033,317.579166666667,1.21703333333333,0.290175
-1.52410701612903,-1.0317068467742,-1.14878791129033,-1.10966694354839,317.64,1.2185,0.2902
-1.0317068467742,-1.14878791129033,-1.10966694354839,-0.968266842741937,317.7075,1.21951416666667,0.290225
-1.14878791129033,-1.10966694354839,-0.968266842741937,-1.35109095564516,317775,1.22052833333333,0.29025
-1.10966694354839,-0.968266842741937,-1.35109095564516,-2.02988431451613,317.8425,1.2215425,0.290275
-0.968266842741937,-1.35109095564516,-2.02988431451613,0.408644620967742,317.91,1.22255666666667,0.2903
-1.35109095564516,-2.02988431451613,0.408644620967742,2.22673096370968,317.9775,1.22357083333333,0.290325
-2.02988431451613,0.408644620967742,2.22673096370968,-2.24117821370968,318045,1.224585,0.29035
0.408644620967742,2.22673096370968,-2.24117821370968,-0.954398056451616,318.1125,1.22559916666667,0.290375
2.22673096370968,-2.24117821370968,-0.954398056451616,-1.69548684274193,318.18,1.22661333333333,0.2904
-2.24117821370968,-0.954398056451616,-1.69548684274193,-0.63913876612903,318.2475,1.2276275,0.290425
-0.954398056451616,-1.69548684274193,-0.63913876612903,-1.3945963467742,318315,1.22864166666667,0.29045
-1.69548684274193,-0.63913876612903,-1.3945963467742,-0.249887661290327,318.3825,1.22965583333333,0.290475
-0.63913876612903,-1.3945963467742,-0.249887661290327,-0.938543943548389,318.45,1.23067,0.2905
-1.3945963467742,-0.249887661290327,-0.938543943548389,-0.565883092741935,318495,1.23231833333333,0.290533333333333
-0.249887661290327,-0.938543943548389,-0.565883092741935,-0.754070705645159,318.54,1.23396666666667,0.290566666666667
-0.938543943548389,-0.565883092741935,-0.754070705645159,0.070013935483864,318585,1.235615,0.2906
-0.565883092741935,-0.754070705645159,0.070013935483864,1.23673637096774,318.63,1.23726333333333,0.290633333333333
-0.754070705645159,0.070013935483864,1.23673637096774,2.41427871370968,318675,1.23891166666667,0.290666666666667
0.070013935483864,1.23673637096774,2.41427871370968,5.64875178629032,318.72,1.24056,0.2907
1.23673637096774,2.41427871370968,5.64875178629032,0.632749943548387,318765,1.24220833333333,0.290733333333333
2.41427871370968,5.64875178629032,0.632749943548387,-0.314241592741933,318.81,1.24385666666667,0.290766666666667
5.64875178629032,0.632749943548387,-0.314241592741933,-1.27940201612903,318855,1.245505,0.2908
0.632749943548387,-0.314241592741933,-1.27940201612903,-1.0630275967742,318.9,1.24715333333333,0.290833333333333
-0.314241592741933,-1.27940201612903,-1.0630275967742,-0.820423161290329,318945,1.24880166666667,0.290866666666667
-1.27940201612903,-1.0630275967742,-0.820423161290329,-0.560622943548388,318.99,1.25045,0.2909
-1.0630275967742,-0.820423161290329,-0.560622943548388,-1.11642034274194,319.0425,1.25127083333333,0.290925
-0.820423161290329,-0.560622943548388,-1.11642034274194,-1.06018220564516,319095,1.25209166666667,0.29095
-0.560622943548388,-1.11642034274194,-1.06018220564516,-0.836424814516136,319.1475,1.2529125,0.290975
-1.11642034274194,-1.06018220564516,-0.836424814516136,0.440883620967743,319.2,1.25373333333333,291
-1.06018220564516,-0.836424814516136,0.440883620967743,0.194566963709679,319.2525,1.25455416666667,0.291025
-0.836424814516136,0.440883620967743,0.194566963709679,-2.78295971370968,319305,1.255375,0.29105
0.440883620967743,0.194566963709679,-2.78295971370968,-2.02177180645162,319.3575,1.25619583333333,0.291075
0.194566963709679,-2.78295971370968,-2.02177180645162,-1.57483884274193,319.41,1.25701666666667,0.2911
-2.78295971370968,-2.02177180645162,-1.57483884274193,-1.94292151612903,319.4625,1.2578375,0.291125
-2.02177180645162,-1.57483884274193,-1.94292151612903,-1.5457363467742,319515,1.25865833333333,0.29115
-1.57483884274193,-1.94292151612903,-1.5457363467742,-2.48805041129033,319.5675,1.25947916666667,0.291175
-1.94292151612903,-1.5457363467742,-2.48805041129033,-1.80280169354839,319.62,1.2603,0.2912
-1.5457363467742,-2.48805041129033,-1.80280169354839,-0.684951592741935,319655,1.26038333333333,0.291216666666667
-2.48805041129033,-1.80280169354839,-0.684951592741935,0.0100770443548406,319.69,1.26046666666667,0.291233333333333
-1.80280169354839,-0.684951592741935,0.0100770443548406,-0.639721564516137,319725,1.26055,0.29125
-0.684951592741935,0.0100770443548406,-0.639721564516137,-0.0552421290322585,319.76,1.26063333333333,0.291266666666667
0.0100770443548406,-0.639721564516137,-0.0552421290322585,1.15988521370968,319795,1.26071666666667,0.291283333333333
-0.639721564516137,-0.0552421290322585,1.15988521370968,-1.59187271370968,319.83,1.2608,0.2913
-0.0552421290322585,1.15988521370968,-1.59187271370968,-1.01704205645162,319865,1.26088333333333,0.291316666666667
1.15988521370968,-1.59187271370968,-1.01704205645162,-0.586813092741931,319.9,1.26096666666667,0.291333333333333
-1.59187271370968,-1.01704205645162,-0.586813092741931,-0.629189016129029,319935,1.26105,0.29135
-1.01704205645162,-0.586813092741931,-0.629189016129029,-1.1694183467742,319.97,1.26113333333333,0.291366666666667
-0.586813092741931,-0.629189016129029,-1.1694183467742,-1.10510641129033,320005,1.26121666666667,0.291383333333333
-0.629189016129029,-1.1694183467742,-1.10510641129033,-0.947988693548389,320.04,1.2613,0.2914
-1.1694183467742,-1.10510641129033,-0.947988693548389,-0.555642592741936,320.151666666667,1.2623475,0.291408333333333
-1.10510641129033,-0.947988693548389,-0.555642592741936,-0.381921955645161,320.263333333333,1.263395,0.291416666666667
-0.947988693548389,-0.555642592741936,-0.381921955645161,0.0401739354838639,320375,1.2644425,0.291425
-0.555642592741936,-0.381921955645161,0.0401739354838639,-0.607806379032258,320.486666666667,1.26549,0.291433333333333
-0.381921955645161,0.0401739354838639,-0.607806379032258,-0.0877992862903199,320.598333333333,1.2665375,0.291441666666667
0.0401739354838639,-0.607806379032258,-0.0877992862903199,-0.703231713709684,320.71,1.267585,0.29145
-0.607806379032258,-0.0877992862903199,-0.703231713709684,-0.849405556451618,320.821666666667,1.2686325,0.291458333333333
-0.0877992862903199,-0.703231713709684,-0.849405556451618,-0.155027342741931,320.933333333333,1.26968,0.291466666666667
-0.703231713709684,-0.849405556451618,-0.155027342741931,-0.34807076612903,321045,1.2707275,0.291475
-0.849405556451618,-0.155027342741931,-0.34807076612903,-0.748940346774198,321.156666666667,1.271775,0.291483333333333
-0.155027342741931,-0.34807076612903,-0.748940346774198,-0.62418716129033,321.268333333333,1.2728225,0.291491666666667
-0.34807076612903,-0.748940346774198,-0.62418716129033,-0.963253693548388,321.38,1.27387,0.2915
-0.748940346774198,-0.62418716129033,-0.963253693548388,-0.184468092741934,321445,1.27471694441667,0.2915
-0.62418716129033,-0.963253693548388,-0.184468092741934,-1.01722270564516,321.51,1.27556388883333,0.2915
-0.963253693548388,-0.184468092741934,-1.01722270564516,-0.378277314516136,321575,1.27641083325,0.2915
-0.184468092741934,-1.01722270564516,-0.378277314516136,-0.0980566290322606,321.64,1.27725777766667,0.2915
-1.01722270564516,-0.378277314516136,-0.0980566290322606,0.431846963709678,321705,1.27810472208333,0.2915
-0.378277314516136,-0.0980566290322606,0.431846963709678,0.159769036290317,321.77,1.2789516665,0.2915
-0.0980566290322606,0.431846963709678,0.159769036290317,-0.993158056451616,321835,1.27979861091667,0.2915
0.431846963709678,0.159769036290317,-0.993158056451616,-0.648849592741932,321.9,1.28064555533333,0.2915
0.159769036290317,-0.993158056451616,-0.648849592741932,-0.206570016129028,321965,1.28149249975,0.2915
-0.993158056451616,-0.648849592741932,-0.206570016129028,-1.3567815967742,322.03,1.28233944416667,0.2915
-0.648849592741932,-0.206570016129028,-1.3567815967742,-0.737046661290325,322095,1.28318638858333,0.2915
-0.206570016129028,-1.3567815967742,-0.737046661290325,-1.54089894354839,322.16,1.284033333,0.2915
-1.3567815967742,-0.737046661290325,-1.54089894354839,-2.54584134274193,322.233333333333,1.28560472191667,0.291541666666667
-0.737046661290325,-1.54089894354839,-2.54584134274193,-1.32825595564516,322.306666666667,1.28717611083333,0.291583333333333
-1.54089894354839,-2.54584134274193,-1.32825595564516,-0.690356564516137,322.38,1.28874749975,0.291625
-2.54584134274193,-1.32825595564516,-0.690356564516137,-1.00984562903226,322.453333333333,1.29031888866667,0.291666666666667
-1.32825595564516,-0.690356564516137,-1.00984562903226,-2.05146553629032,322.526666666667,1.29189027758333,0.291708333333333
-0.690356564516137,-1.00984562903226,-2.05146553629032,-0.653720963709681,322.6,1.2934616665,0.29175
-1.00984562903226,-2.05146553629032,-0.653720963709681,0.268314693548387,322.673333333333,1.29503305541667,0.291791666666667
-2.05146553629032,-0.653720963709681,0.268314693548387,-0.870767092741932,322.746666666667,1.29660444433333,0.291833333333333
-0.653720963709681,0.268314693548387,-0.870767092741932,0.201328233870971,322.82,1.29817583325,0.291875
0.268314693548387,-0.870767092741932,0.201328233870971,0.546155653225803,322.893333333333,1.29974722216667,0.291916666666667
-0.870767092741932,0.201328233870971,0.546155653225803,0.368312088709672,322.966666666667,1.30131861108333,0.291958333333333
0.201328233870971,0.546155653225803,0.368312088709672,0.164632056451612,323.04,1.30289,292
0.546155653225803,0.368312088709672,0.164632056451612,-0.0237400927419351,323.171666666667,1.30488083333333,0.2922
0.368312088709672,0.164632056451612,-0.0237400927419351,-0.370192955645159,323.303333333333,1.30687166666667,0.2924
0.164632056451612,-0.0237400927419351,-0.370192955645159,-0.618955814516138,323435,1.3088625,0.2926
-0.0237400927419351,-0.370192955645159,-0.618955814516138,-0.16796112903226,323.566666666667,1.31085333333333,0.2928
-0.370192955645159,-0.618955814516138,-0.16796112903226,0.712757213709679,323.698333333333,1.31284416666667,293
-0.618955814516138,-0.16796112903226,0.712757213709679,-0.893563213709683,323.83,1.314835,0.2932
-0.16796112903226,0.712757213709679,-0.893563213709683,-0.0501355564516182,323.961666666667,1.31682583333333,0.2934
0.712757213709679,-0.893563213709683,-0.0501355564516182,-0.796005342741932,324.093333333333,1.31881666666667,0.2936
-0.893563213709683,-0.0501355564516182,-0.796005342741932,-0.164284016129031,324225,1.3208075,0.2938
-0.0501355564516182,-0.796005342741932,-0.164284016129031,-0.364783346774196,324.356666666667,1.32279833333333,294
-0.796005342741932,-0.164284016129031,-0.364783346774196,-0.129370661290327,324.488333333333,1.32478916666667,0.2942
-0.164284016129031,-0.364783346774196,-0.129370661290327,-0.309013693548387,324.62,1.32678,0.2944
-0.364783346774196,-0.129370661290327,-0.309013693548387,-0.0480488427419346,324.708333333333,1.32885666666667,0.29435
-0.129370661290327,-0.309013693548387,-0.0480488427419346,0.454948794354841,324.796666666667,1.33093333333333,0.2943
-0.309013693548387,-0.0480488427419346,0.454948794354841,-0.497170814516135,324885,1.33301,0.29425
-0.0480488427419346,0.454948794354841,-0.497170814516135,-0.827136379032257,324.973333333333,1.33508666666667,0.2942
