temp,Temp_1,Temp_2,Temp_3
-0.415985016129028,-0.933426096774198,-0.73557016129033,-0.387020943548389
-0.933426096774198,-0.73557016129033,-0.387020943548389,0.230352907258066
-0.73557016129033,-0.387020943548389,0.230352907258066,0.0998415443548382
-0.387020943548389,0.230352907258066,0.0998415443548382,1.02547393548387
0.230352907258066,0.0998415443548382,1.02547393548387,2.01708262096774
0.0998415443548382,1.02547393548387,2.01708262096774,4.03696071370968
1.02547393548387,2.01708262096774,4.03696071370968,3.74081303629032
2.01708262096774,4.03696071370968,3.74081303629032,0.992320943548382
4.03696071370968,3.74081303629032,0.992320943548382,-1.17352534274193
3.74081303629032,0.992320943548382,-1.17352534274193,-1.52410701612903
0.992320943548382,-1.17352534274193,-1.52410701612903,-1.0317068467742
-1.17352534274193,-1.52410701612903,-1.0317068467742,-1.14878791129033
-1.52410701612903,-1.0317068467742,-1.14878791129033,-1.10966694354839
-1.0317068467742,-1.14878791129033,-1.10966694354839,-0.968266842741937
-1.14878791129033,-1.10966694354839,-0.968266842741937,-1.35109095564516
-1.10966694354839,-0.968266842741937,-1.35109095564516,-2.02988431451613
-0.968266842741937,-1.35109095564516,-2.02988431451613,0.408644620967742
-1.35109095564516,-2.02988431451613,0.408644620967742,2.22673096370968
-2.02988431451613,0.408644620967742,2.22673096370968,-2.24117821370968
0.408644620967742,2.22673096370968,-2.24117821370968,-0.954398056451616
2.22673096370968,-2.24117821370968,-0.954398056451616,-1.69548684274193
-2.24117821370968,-0.954398056451616,-1.69548684274193,-0.63913876612903
-0.954398056451616,-1.69548684274193,-0.63913876612903,-1.3945963467742
-1.69548684274193,-0.63913876612903,-1.3945963467742,-0.249887661290327
-0.63913876612903,-1.3945963467742,-0.249887661290327,-0.938543943548389
-1.3945963467742,-0.249887661290327,-0.938543943548389,-0.565883092741935
-0.249887661290327,-0.938543943548389,-0.565883092741935,-0.754070705645159
-0.938543943548389,-0.565883092741935,-0.754070705645159,0.070013935483864
-0.565883092741935,-0.754070705645159,0.070013935483864,1.23673637096774
-0.754070705645159,0.070013935483864,1.23673637096774,2.41427871370968
0.070013935483864,1.23673637096774,2.41427871370968,5.64875178629032
1.23673637096774,2.41427871370968,5.64875178629032,0.632749943548387
2.41427871370968,5.64875178629032,0.632749943548387,-0.314241592741933
5.64875178629032,0.632749943548387,-0.314241592741933,-1.27940201612903
0.632749943548387,-0.314241592741933,-1.27940201612903,-1.0630275967742
-0.314241592741933,-1.27940201612903,-1.0630275967742,-0.820423161290329
-1.27940201612903,-1.0630275967742,-0.820423161290329,-0.560622943548388
-1.0630275967742,-0.820423161290329,-0.560622943548388,-1.11642034274194
-0.820423161290329,-0.560622943548388,-1.11642034274194,-1.06018220564516
-0.560622943548388,-1.11642034274194,-1.06018220564516,-0.836424814516136
-1.11642034274194,-1.06018220564516,-0.836424814516136,0.440883620967743
-1.06018220564516,-0.836424814516136,0.440883620967743,0.194566963709679
-0.836424814516136,0.440883620967743,0.194566963709679,-2.78295971370968
0.440883620967743,0.194566963709679,-2.78295971370968,-2.02177180645162
0.194566963709679,-2.78295971370968,-2.02177180645162,-1.57483884274193
-2.78295971370968,-2.02177180645162,-1.57483884274193,-1.94292151612903
-2.02177180645162,-1.57483884274193,-1.94292151612903,-1.5457363467742
-1.57483884274193,-1.94292151612903,-1.5457363467742,-2.48805041129033
-1.94292151612903,-1.5457363467742,-2.48805041129033,-1.80280169354839
-1.5457363467742,-2.48805041129033,-1.80280169354839,-0.684951592741935
-2.48805041129033,-1.80280169354839,-0.684951592741935,0.0100770443548406
-1.80280169354839,-0.684951592741935,0.0100770443548406,-0.639721564516137
-0.684951592741935,0.0100770443548406,-0.639721564516137,-0.0552421290322585
0.0100770443548406,-0.639721564516137,-0.0552421290322585,1.15988521370968
-0.639721564516137,-0.0552421290322585,1.15988521370968,-1.59187271370968
-0.0552421290322585,1.15988521370968,-1.59187271370968,-1.01704205645162
1.15988521370968,-1.59187271370968,-1.01704205645162,-0.586813092741931
-1.59187271370968,-1.01704205645162,-0.586813092741931,-0.629189016129029
-1.01704205645162,-0.586813092741931,-0.629189016129029,-1.1694183467742
-0.586813092741931,-0.629189016129029,-1.1694183467742,-1.10510641129033
-0.629189016129029,-1.1694183467742,-1.10510641129033,-0.947988693548389
-1.1694183467742,-1.10510641129033,-0.947988693548389,-0.555642592741936
-1.10510641129033,-0.947988693548389,-0.555642592741936,-0.381921955645161
-0.947988693548389,-0.555642592741936,-0.381921955645161,0.0401739354838639
-0.555642592741936,-0.381921955645161,0.0401739354838639,-0.607806379032258
-0.381921955645161,0.0401739354838639,-0.607806379032258,-0.0877992862903199
0.0401739354838639,-0.607806379032258,-0.0877992862903199,-0.703231713709684
-0.607806379032258,-0.0877992862903199,-0.703231713709684,-0.849405556451618
-0.0877992862903199,-0.703231713709684,-0.849405556451618,-0.155027342741931
-0.703231713709684,-0.849405556451618,-0.155027342741931,-0.34807076612903
-0.849405556451618,-0.155027342741931,-0.34807076612903,-0.748940346774198
-0.155027342741931,-0.34807076612903,-0.748940346774198,-0.62418716129033
-0.34807076612903,-0.748940346774198,-0.62418716129033,-0.963253693548388
-0.748940346774198,-0.62418716129033,-0.963253693548388,-0.184468092741934
-0.62418716129033,-0.963253693548388,-0.184468092741934,-1.01722270564516
-0.963253693548388,-0.184468092741934,-1.01722270564516,-0.378277314516136
-0.184468092741934,-1.01722270564516,-0.378277314516136,-0.0980566290322606
-1.01722270564516,-0.378277314516136,-0.0980566290322606,0.431846963709678
-0.378277314516136,-0.0980566290322606,0.431846963709678,0.159769036290317
-0.0980566290322606,0.431846963709678,0.159769036290317,-0.993158056451616
0.431846963709678,0.159769036290317,-0.993158056451616,-0.648849592741932
0.159769036290317,-0.993158056451616,-0.648849592741932,-0.206570016129028
-0.993158056451616,-0.648849592741932,-0.206570016129028,-1.3567815967742
-0.648849592741932,-0.206570016129028,-1.3567815967742,-0.737046661290325
-0.206570016129028,-1.3567815967742,-0.737046661290325,-1.54089894354839
-1.3567815967742,-0.737046661290325,-1.54089894354839,-2.54584134274193
-0.737046661290325,-1.54089894354839,-2.54584134274193,-1.32825595564516
-1.54089894354839,-2.54584134274193,-1.32825595564516,-0.690356564516137
-2.54584134274193,-1.32825595564516,-0.690356564516137,-1.00984562903226
-1.32825595564516,-0.690356564516137,-1.00984562903226,-2.05146553629032
-0.690356564516137,-1.00984562903226,-2.05146553629032,-0.653720963709681
-1.00984562903226,-2.05146553629032,-0.653720963709681,0.268314693548387
-2.05146553629032,-0.653720963709681,0.268314693548387,-0.870767092741932
-0.653720963709681,0.268314693548387,-0.870767092741932,0.201328233870971
0.268314693548387,-0.870767092741932,0.201328233870971,0.546155653225803
-0.870767092741932,0.201328233870971,0.546155653225803,0.368312088709672
0.201328233870971,0.546155653225803,0.368312088709672,0.164632056451612
0.546155653225803,0.368312088709672,0.164632056451612,-0.0237400927419351
0.368312088709672,0.164632056451612,-0.0237400927419351,-0.370192955645159
0.164632056451612,-0.0237400927419351,-0.370192955645159,-0.618955814516138
-0.0237400927419351,-0.370192955645159,-0.618955814516138,-0.16796112903226
-0.370192955645159,-0.618955814516138,-0.16796112903226,0.712757213709679
-0.618955814516138,-0.16796112903226,0.712757213709679,-0.893563213709683
-0.16796112903226,0.712757213709679,-0.893563213709683,-0.0501355564516182
0.712757213709679,-0.893563213709683,-0.0501355564516182,-0.796005342741932
-0.893563213709683,-0.0501355564516182,-0.796005342741932,-0.164284016129031
-0.0501355564516182,-0.796005342741932,-0.164284016129031,-0.364783346774196
-0.796005342741932,-0.164284016129031,-0.364783346774196,-0.129370661290327
-0.164284016129031,-0.364783346774196,-0.129370661290327,-0.309013693548387
-0.364783346774196,-0.129370661290327,-0.309013693548387,-0.0480488427419346
-0.129370661290327,-0.309013693548387,-0.0480488427419346,0.454948794354841
-0.309013693548387,-0.0480488427419346,0.454948794354841,-0.497170814516135
-0.0480488427419346,0.454948794354841,-0.497170814516135,-0.827136379032257
0.454948794354841,-0.497170814516135,-0.827136379032257,-1.00157553629032
